ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
482129558,2018221,POG,1.0,0,0
482229558,2018222,POG,1.0,0,0
482329558,2018223,POG,1.0,0,0
482429558,2018224,POG,5.0,0,0
482529558,2018225,POG,5.0,0,0
482629558,2018226,POG,1.0,0,0
482729558,2018227,POG,2.0,0,0
482829558,2018228,POG,3.0,0,0
482929558,2018229,POG,3.0,0,0
482160911,2018221,JEZ,1.0,0,0
482260911,2018222,JEZ,4.0,0,0
482360911,2018223,JEZ,5.0,0,0
482460911,2018224,JEZ,3.0,0,0
482560911,2018225,JEZ,1.0,0,0
482660911,2018226,JEZ,4.0,0,0
482760911,2018227,JEZ,2.0,0,0
482860911,2018228,JEZ,1.0,0,0
482960911,2018229,JEZ,4.0,0,0
482172748,2018221,LEG,2.0,0,0
482272748,2018222,LEG,3.0,0,0
482372748,2018223,LEG,1.0,0,0
482472748,2018224,LEG,6.0,0,0
482572748,2018225,LEG,5.0,0,0
482672748,2018226,LEG,6.0,0,0
482772748,2018227,LEG,1.0,0,0
482872748,2018228,LEG,1.0,0,0
482972748,2018229,LEG,1.0,0,0
482134412,2018221,OKZ,2.0,0,0
482234412,2018222,OKZ,4.0,0,0
482334412,2018223,OKZ,3.0,0,0
482434412,2018224,OKZ,1.0,0,0
482534412,2018225,OKZ,7.0,1,0
482634412,2018226,OKZ,1.0,0,0
482734412,2018227,OKZ,3.0,0,0
482834412,2018228,OKZ,3.0,0,0
482934412,2018229,OKZ,2.0,0,0
482185952,2018221,JK2,5.0,0,0
482285952,2018222,JK2,2.0,0,0
482385952,2018223,JK2,6.0,0,0
482485952,2018224,JK2,1.0,0,0
482585952,2018225,JK2,2.0,0,0
482685952,2018226,JK2,7.0,1,0
482785952,2018227,JK2,3.0,0,0
482885952,2018228,JK2,2.0,0,0
482985952,2018229,JK2,1.0,0,0
482148318,2018221,JKM,4.0,0,0
482248318,2018222,JKM,1.0,0,0
482348318,2018223,JKM,5.0,0,0
482448318,2018224,JKM,3.0,0,0
482548318,2018225,JKM,3.0,0,0
482648318,2018226,JKM,2.0,0,0
482748318,2018227,JKM,6.0,0,0
482848318,2018228,JKM,2.0,0,0
482948318,2018229,JKM,3.0,0,0
48213262,2018221,WTZ,5.0,0,0
48223262,2018222,WTZ,2.0,0,0
48233262,2018223,WTZ,3.0,0,0
48243262,2018224,WTZ,2.0,0,0
48253262,2018225,WTZ,4.0,0,0
48263262,2018226,WTZ,5.0,0,0
48273262,2018227,WTZ,1.0,0,0
48283262,2018228,WTZ,4.0,0,0
48293262,2018229,WTZ,4.0,0,0
482195746,2018221,YCS,3.0,0,0
482295746,2018222,YCS,3.0,0,0
482395746,2018223,YCS,2.0,0,0
482495746,2018224,YCS,6.0,0,0
482595746,2018225,YCS,2.0,0,0
482695746,2018226,YCS,3.0,0,0
482795746,2018227,YCS,5.0,0,0
482895746,2018228,YCS,4.0,0,0
482995746,2018229,YCS,2.0,0,0
482127184,2018221,DZY,4.0,0,0
482227184,2018222,DZY,5.0,0,0
482327184,2018223,DZY,4.0,0,0
482427184,2018224,DZY,4.0,0,0
482527184,2018225,DZY,1.0,0,0
482627184,2018226,DZY,3.0,0,0
482727184,2018227,DZY,5.0,0,0
482827184,2018228,DZY,5.0,0,0
482927184,2018229,DZY,6.0,0,0
482168836,2018221,ODY,6.0,0,0
482268836,2018222,ODY,5.0,0,0
482368836,2018223,ODY,4.0,0,0
482468836,2018224,ODY,4.0,0,0
482568836,2018225,ODY,3.0,0,0
482668836,2018226,ODY,2.0,0,0
482768836,2018227,ODY,4.0,0,0
482868836,2018228,ODY,5.0,0,0
482968836,2018229,ODY,5.0,0,0
482110749,2018221,YC2,3.0,0,0
482210749,2018222,YC2,6.0,0,0
482310749,2018223,YC2,2.0,0,0
482410749,2018224,YC2,5.0,0,0
482510749,2018225,YC2,4.0,0,0
482610749,2018226,YC2,4.0,0,0
482710749,2018227,YC2,6.0,0,0
482810749,2018228,YC2,6.0,0,0
482910749,2018229,YC2,5.0,0,0
482141078,2018221,BOL,6.0,0,0
482241078,2018222,BOL,6.0,0,0
482341078,2018223,BOL,6.0,0,0
482441078,2018224,BOL,2.0,0,0
482541078,2018225,BOL,6.0,0,0
482641078,2018226,BOL,5.0,0,0
482741078,2018227,BOL,4.0,0,0
482841078,2018228,BOL,6.0,0,0
482941078,2018229,BOL,6.0,0,0
