ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,95158478,YCG,1.0,0,0
,10164333,YCG,2.0,0,0
,78792350,YCG,7.0,0,0
,49488836,YCG,2.0,0,0
,94400432,YCG,2.0,0,0
,20315379,YCG,7.0,0,0
,20611740,YCG,1.0,0,0
,28917660,YCG,1.0,0,0
,58678967,YCG,7.0,0,0
,93262944,YCG,1.0,0,0
,22344339,YCG,1.0,0,0
,93613839,YCG,7.0,0,0
,96367843,YCG,1.0,0,0
,82324271,YCG,1.0,0,0
,11928401,YCG,7.0,0,0
,27396304,YCG,1.0,0,0
,74331278,YCG,2.0,0,0
,47409268,YCG,7.0,0,0
,95158478,YKP,7.0,0,0
,10164333,YKP,1.0,0,0
,78792350,YKP,1.0,0,0
,49488836,YKP,1.0,0,0
,94400432,YKP,1.0,0,0
,20315379,YKP,7.0,0,0
,20611740,YKP,2.0,0,0
,28917660,YKP,7.0,0,0
,58678967,YKP,1.0,0,0
,93262944,YKP,7.0,0,0
,22344339,YKP,5.0,0,0
,93613839,YKP,1.0,0,0
,96367843,YKP,3.0,0,0
,82324271,YKP,2.0,0,0
,11928401,YKP,7.0,0,0
,27396304,YKP,3.0,0,0
,74331278,YKP,7.0,0,0
,47409268,YKP,7.0,1,0
,95158478,WOL,5.0,0,0
,10164333,WOL,7.0,0,0
,78792350,WOL,3.0,0,0
,49488836,WOL,3.0,0,0
,94400432,WOL,3.0,0,0
,20315379,WOL,7.0,0,0
,20611740,WOL,7.0,0,0
,28917660,WOL,2.0,0,0
,58678967,WOL,4.0,0,0
,93262944,WOL,4.0,0,0
,22344339,WOL,7.0,0,0
,93613839,WOL,2.0,0,0
,96367843,WOL,2.0,0,0
,82324271,WOL,5.0,0,0
,11928401,WOL,7.0,0,0
,27396304,WOL,7.0,0,0
,74331278,WOL,1.0,0,0
,47409268,WOL,3.0,0,0
,95158478,77R,2.0,0,0
,10164333,77R,7.0,0,0
,78792350,77R,4.0,0,0
,49488836,77R,5.0,0,0
,94400432,77R,7.0,0,0
,20315379,77R,1.0,0,0
,20611740,77R,7.0,0,0
,28917660,77R,3.0,0,0
,58678967,77R,2.0,0,0
,93262944,77R,5.0,0,0
,22344339,77R,7.0,0,0
,93613839,77R,4.0,0,0
,96367843,77R,5.0,0,0
,82324271,77R,7.0,0,0
,11928401,77R,1.0,0,0
,27396304,77R,7.0,0,0
,74331278,77R,5.0,0,0
,47409268,77R,1.0,0,0
,95158478,JSG,4.0,0,0
,10164333,JSG,7.0,0,0
,78792350,JSG,2.0,0,0
,49488836,JSG,7.0,0,0
,94400432,JSG,7.0,1,0
,20315379,JSG,2.0,0,0
,20611740,JSG,7.0,0,0
,28917660,JSG,4.0,0,0
,58678967,JSG,5.0,0,0
,93262944,JSG,3.0,0,0
,22344339,JSG,7.0,0,0
,93613839,JSG,6.0,0,0
,96367843,JSG,7.0,0,0
,82324271,JSG,3.0,0,0
,11928401,JSG,2.0,0,0
,27396304,JSG,7.0,0,0
,74331278,JSG,3.0,0,0
,47409268,JSG,5.0,0,0
,95158478,JMZ,7.0,0,0
,10164333,JMZ,4.0,0,0
,78792350,JMZ,5.0,0,0
,49488836,JMZ,4.0,0,0
,94400432,JMZ,7.0,0,0
,20315379,JMZ,4.0,0,0
,20611740,JMZ,3.0,0,0
,28917660,JMZ,7.0,0,0
,58678967,JMZ,6.0,0,0
,93262944,JMZ,7.0,0,0
,22344339,JMZ,3.0,0,0
,93613839,JMZ,3.0,0,0
,96367843,JMZ,7.0,1,0
,82324271,JMZ,7.0,0,0
,11928401,JMZ,4.0,0,0
,27396304,JMZ,2.0,0,0
,74331278,JMZ,7.0,0,0
,47409268,JMZ,2.0,0,0
,95158478,AWF,3.0,0,0
,10164333,AWF,3.0,0,0
,78792350,AWF,7.0,0,0
,49488836,AWF,6.0,0,0
,94400432,AWF,7.0,0,0
,20315379,AWF,3.0,0,0
,20611740,AWF,4.0,0,0
