ID_wystepowania,ID_Zawodnika,ID_Regat,Skrot,Trening
41293241,43188873,70902597,YCG,
78607576,43188873,94367801,YCG,
51871530,43188873,74940339,YCG,
82384143,11120520,70902597,YCG,
90929207,11120520,94367801,YCG,
37909247,11120520,74940339,YCG,
96669875,66922321,70902597,YCG,
71805239,66922321,94367801,YCG,
82756218,66922321,74940339,YCG,
99865066,56650447,70902597,YCG,
