ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
484134412,2018421,OKZ,2.0,0,0
484234412,2018422,OKZ,2.0,0,0
484334412,2018423,OKZ,3.0,0,0
484434412,2018424,OKZ,3.0,0,0
484534412,2018425,OKZ,1.0,0,0
484634412,2018426,OKZ,1.0,0,0
484734412,2018427,OKZ,6.0,0,0
484834412,2018428,OKZ,1.0,0,0
484934412,2018429,OKZ,3.0,0,0
474034412,20184210,OKZ,3.0,0,0
474134412,20184211,OKZ,3.0,0,0
474234412,20184212,OKZ,2.0,0,0
474334412,20184213,OKZ,1.0,0,0
484172748,2018421,LEG,1.0,0,0
484272748,2018422,LEG,1.0,0,0
484372748,2018423,LEG,1.0,0,0
484472748,2018424,LEG,1.0,0,0
484572748,2018425,LEG,5.0,0,0
484672748,2018426,LEG,4.0,0,0
484772748,2018427,LEG,2.0,0,0
484872748,2018428,LEG,2.0,0,0
484972748,2018429,LEG,1.0,0,0
474072748,20184210,LEG,4.0,0,0
474172748,20184211,LEG,4.0,0,0
474272748,20184212,LEG,5.0,0,0
474372748,20184213,LEG,2.0,0,0
484160911,2018421,JEZ,3.0,0,0
484260911,2018422,JEZ,5.0,0,0
484360911,2018423,JEZ,3.0,0,0
484460911,2018424,JEZ,2.0,0,0
484560911,2018425,JEZ,2.0,0,0
484660911,2018426,JEZ,3.0,0,0
484760911,2018427,JEZ,2.0,0,0
484860911,2018428,JEZ,2.0,0,0
484960911,2018429,JEZ,1.0,0,0
474060911,20184210,JEZ,1.0,0,0
474160911,20184211,JEZ,2.0,0,0
474260911,20184212,JEZ,4.0,0,0
474360911,20184213,JEZ,6.0,0,0
484129558,2018421,POG,2.0,0,0
484229558,2018422,POG,3.0,0,0
484329558,2018423,POG,1.0,0,0
484429558,2018424,POG,1.0,0,0
484529558,2018425,POG,1.0,0,0
484629558,2018426,POG,1.0,0,0
484729558,2018427,POG,5.0,0,0
484829558,2018428,POG,3.0,0,0
484929558,2018429,POG,5.0,0,0
474029558,20184210,POG,4.0,0,0
474129558,20184211,POG,3.0,0,0
474229558,20184212,POG,3.0,0,0
474329558,20184213,POG,5.0,0,0
484195746,2018421,YCS,1.0,0,0
484295746,2018422,YCS,2.0,0,0
484395746,2018423,YCS,5.0,0,0
484495746,2018424,YCS,4.0,0,0
484595746,2018425,YCS,3.0,0,0
484695746,2018426,YCS,3.0,0,0
484795746,2018427,YCS,3.0,0,0
484895746,2018428,YCS,7.0,1,0
484995746,2018429,YCS,2.0,0,0
474095746,20184210,YCS,1.0,0,0
474195746,20184211,YCS,1.0,0,0
474295746,20184212,YCS,4.0,0,0
474395746,20184213,YCS,3.0,0,0
484168836,2018421,ODY,3.0,0,0
484268836,2018422,ODY,1.0,0,0
484368836,2018423,ODY,5.0,0,0
484468836,2018424,ODY,2.0,0,0
484568836,2018425,ODY,7.0,1,0
484668836,2018426,ODY,5.0,0,0
484768836,2018427,ODY,1.0,0,0
484868836,2018428,ODY,3.0,0,0
484968836,2018429,ODY,2.0,0,0
474068836,20184210,ODY,2.0,0,0
474168836,20184211,ODY,4.0,0,0
474268836,20184212,ODY,2.0,0,0
474368836,20184213,ODY,2.0,0,0
484110749,2018421,YC2,4.0,0,0
484210749,2018422,YC2,5.0,0,0
484310749,2018423,YC2,4.0,0,0
484410749,2018424,YC2,6.0,0,0
484510749,2018425,YC2,2.0,0,0
484610749,2018426,YC2,2.0,0,0
484710749,2018427,YC2,1.0,0,0
484810749,2018428,YC2,3.4,1,0
484910749,2018429,YC2,5.0,0,0
474010749,20184210,YC2,3.0,0,0
474110749,20184211,YC2,1.0,0,0
474210749,20184212,YC2,1.0,0,0
474310749,20184213,YC2,4.0,0,0
484148318,2018421,JKM,5.0,0,0
484248318,2018422,JKM,4.0,0,0
484348318,2018423,JKM,4.0,0,0
484448318,2018424,JKM,3.0,0,0
484548318,2018425,JKM,3.0,0,0
484648318,2018426,JKM,2.0,0,0
484748318,2018427,JKM,4.0,0,0
484848318,2018428,JKM,1.0,0,0
484948318,2018429,JKM,3.0,0,0
474048318,20184210,JKM,6.0,0,0
474148318,20184211,JKM,5.0,0,0
474248318,20184212,JKM,5.0,0,0
474348318,20184213,JKM,1.0,0,0
484127184,2018421,DZY,4.0,0,0
484227184,2018422,DZY,3.0,0,0
484327184,2018423,DZY,2.0,0,0
484427184,2018424,DZY,5.0,0,0
484527184,2018425,DZY,4.0,0,0
484627184,2018426,DZY,5.0,0,0
484727184,2018427,DZY,4.0,0,0
484827184,2018428,DZY,5.0,0,0
484927184,2018429,DZY,4.0,0,0
474027184,20184210,DZY,5.0,0,0
474127184,20184211,DZY,5.0,0,0
474227184,20184212,DZY,1.0,0,0
474327184,20184213,DZY,6.0,0,0
48413262,2018421,WTZ,6.0,0,0
48423262,2018422,WTZ,4.0,0,0
48433262,2018423,WTZ,2.0,0,0
48443262,2018424,WTZ,7.0,1,0
48453262,2018425,WTZ,4.0,0,0
48463262,2018426,WTZ,4.0,0,0
48473262,2018427,WTZ,3.0,0,0
48483262,2018428,WTZ,4.0,0,0
48493262,2018429,WTZ,6.0,0,0
47403262,20184210,WTZ,2.0,0,0
47413262,20184211,WTZ,2.0,0,0
47423262,20184212,WTZ,6.0,0,0
47433262,20184213,WTZ,4.0,0,0
484122441,2018421,ZEG,5.0,0,0
484222441,2018422,ZEG,6.0,0,0
484322441,2018423,ZEG,6.0,0,0
484422441,2018424,ZEG,5.0,0,0
484522441,2018425,ZEG,7.0,1,0
484622441,2018426,ZEG,6.0,0,0
484722441,2018427,ZEG,5.0,0,0
484822441,2018428,ZEG,7.0,1,0
484922441,2018429,ZEG,6.0,0,0
474022441,20184210,ZEG,5.0,0,0
474122441,20184211,ZEG,6.0,0,0
474222441,20184212,ZEG,3.0,0,0
474322441,20184213,ZEG,5.0,0,0
484141078,2018421,BOL,6.0,0,0
484241078,2018422,BOL,6.0,0,0
484341078,2018423,BOL,6.0,0,0
484441078,2018424,BOL,6.0,0,0
484541078,2018425,BOL,6.0,0,0
484641078,2018426,BOL,6.0,0,0
484741078,2018427,BOL,6.0,0,0
484841078,2018428,BOL,7.0,1,0
484941078,2018429,BOL,4.0,0,0
474041078,20184210,BOL,6.0,0,0
474141078,20184211,BOL,6.0,0,0
474241078,20184212,BOL,6.0,0,0
474341078,20184213,BOL,3.0,0,0
