ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,74940339,02427462,1
,74940339,37025542,2
,74940339,88548085,3
,74940339,24653760,4
,74940339,16719099,5
,74940339,22870948,6
,74940339,96948674,7
,74940339,89450984,8
,74940339,20193720,9
,74940339,93352367,10
,74940339,32084212,11
,74940339,75229146,12
,74940339,98503007,13
,74940339,94762767,14
,74940339,99914577,15
,74940339,60467964,16
,74940339,62941916,17
,74940339,77605514,18
