ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,51967681,05060785,3.0,0,0
,08412702,05060785,5.0,0,0
,62660038,05060785,3.0,0,0
,21921716,05060785,1.0,0,0
,22870687,05060785,2.0,0,0
,37683669,05060785,2.0,0,0
,19410682,05060785,1.0,0,0
,69070239,05060785,6.0,0,0
,29530002,05060785,3.0,0,0
,09723435,05060785,1.0,0,0
,13703977,05060785,4.0,0,0
,27216135,05060785,6.0,0,0
,51967681,00832153,8.0,0,0
,08412702,00832153,3.0,0,0
,62660038,00832153,7.0,0,0
,21921716,00832153,4.0,0,0
,22870687,00832153,6.0,0,0
,37683669,00832153,3.0,0,0
,19410682,00832153,1.0,0,0
,69070239,00832153,3.0,0,0
,29530002,00832153,1.0,0,0
,09723435,00832153,3.0,0,0
,13703977,00832153,3.0,0,0
,27216135,00832153,2.0,0,0
,51967681,12403011,1.0,0,0
,08412702,12403011,2.0,0,0
,62660038,12403011,4.0,0,0
,21921716,12403011,3.0,0,0
,22870687,12403011,3.0,0,0
,37683669,12403011,4.0,0,0
,19410682,12403011,8.0,0,0
,69070239,12403011,6.0,0,0
,29530002,12403011,2.0,0,0
,09723435,12403011,1.0,0,0
,13703977,12403011,7.0,0,0
,27216135,12403011,8.0,0,0
,51967681,49746069,7.0,0,0
,08412702,49746069,1.0,0,0
,62660038,49746069,1.0,0,0
,21921716,49746069,5.0,0,0
,22870687,49746069,7.0,0,0
,37683669,49746069,6.0,0,0
,19410682,49746069,2.0,0,0
,69070239,49746069,2.0,0,0
,29530002,49746069,1.0,0,0
,09723435,49746069,2.0,0,0
,13703977,49746069,6.0,0,0
,27216135,49746069,10.0,1,0
,51967681,89761386,6.0,0,0
,08412702,89761386,1.0,0,0
,62660038,89761386,9.0,0,0
,21921716,89761386,7.0,0,0
,22870687,89761386,4.0,0,0
,37683669,89761386,2.0,0,0
,19410682,89761386,4.0,0,0
,69070239,89761386,1.0,0,0
,29530002,89761386,6.0,0,0
,09723435,89761386,4.0,0,0
,13703977,89761386,6.0,0,0
,27216135,89761386,2.0,0,0
,51967681,21267167,4.0,0,0
,08412702,21267167,2.0,0,0
,62660038,21267167,4.0,0,0
,21921716,21267167,1.0,0,0
,22870687,21267167,5.0,0,0
,37683669,21267167,9.0,0,0
,19410682,21267167,2.0,0,0
,69070239,21267167,7.0,0,0
,29530002,21267167,5.0,0,0
,09723435,21267167,4.0,0,0
,13703977,21267167,5.0,0,0
,27216135,21267167,4.0,0,0
,51967681,31561187,4.0,0,0
,08412702,31561187,10.0,1,0
,62660038,31561187,2.0,0,0
,21921716,31561187,3.0,0,0
,22870687,31561187,2.0,0,0
,37683669,31561187,7.0,0,0
,19410682,31561187,7.0,0,0
,69070239,31561187,4.0,0,0
,29530002,31561187,2.0,0,0
,09723435,31561187,7.0,0,0
,13703977,31561187,5.0,0,0
,27216135,31561187,3.0,0,0
,51967681,75141924,2.0,0,0
,08412702,75141924,10.0,1,0
,62660038,75141924,2.0,0,0
,21921716,75141924,2.0,0,0
,22870687,75141924,1.0,0,0
,37683669,75141924,1.0,0,0
,19410682,75141924,4.0,0,0
,69070239,75141924,8.0,0,0
,29530002,75141924,7.0,0,0
,09723435,75141924,9.0,0,0
,13703977,75141924,1.0,0,0
,27216135,75141924,7.0,0,0
,51967681,91072341,3.0,0,0
,08412702,91072341,7.0,0,0
,62660038,91072341,7.0,0,0
,21921716,91072341,6.0,0,0
,22870687,91072341,1.0,0,0
,37683669,91072341,9.0,0,0
,19410682,91072341,3.0,0,0
,69070239,91072341,8.0,0,0
,29530002,91072341,7.0,0,0
,09723435,91072341,5.0,0,0
,13703977,91072341,2.0,0,0
,27216135,91072341,1.0,0,0
,51967681,09704316,1.0,0,0
,08412702,09704316,8.0,0,0
,62660038,09704316,1.0,0,0
,21921716,09704316,5.0,0,0
,22870687,09704316,3.0,0,0
,37683669,09704316,10.0,1,0
,19410682,09704316,8.0,0,0
,69070239,09704316,5.0,0,0
,29530002,09704316,9.0,0,0
,09723435,09704316,5.0,0,0
,13703977,09704316,8.0,0,0
,27216135,09704316,1.0,0,0
,51967681,73113253,5.0,0,0
,08412702,73113253,6.0,0,0
,62660038,73113253,3.0,0,0
,21921716,73113253,7.0,0,0
,22870687,73113253,8.0,0,0
,37683669,73113253,8.0,0,0
,19410682,73113253,5.0,0,0
,69070239,73113253,2.0,0,0
,29530002,73113253,3.0,0,0
,09723435,73113253,2.0,0,0
,13703977,73113253,7.0,0,0
,27216135,73113253,4.0,0,0
,51967681,95701656,5.0,0,0
,08412702,95701656,6.0,0,0
,62660038,95701656,6.0,0,0
,21921716,95701656,4.0,0,0
,22870687,95701656,6.0,0,0
,37683669,95701656,1.0,0,0
,19410682,95701656,6.0,0,0
,69070239,95701656,9.0,0,0
,29530002,95701656,4.0,0,0
,09723435,95701656,8.0,0,0
,13703977,95701656,1.0,0,0
,27216135,95701656,7.0,0,0
,51967681,97015711,9.0,0,0
,08412702,97015711,4.0,0,0
,62660038,97015711,5.0,0,0
,21921716,97015711,6.0,0,0
,22870687,97015711,7.0,0,0
,37683669,97015711,5.0,0,0
,19410682,97015711,5.0,0,0
,69070239,97015711,1.0,0,0
,29530002,97015711,5.0,0,0
,09723435,97015711,7.0,0,0
,13703977,97015711,4.0,0,0
,27216135,97015711,5.0,0,0
,51967681,03343985,8.0,0,0
,08412702,03343985,3.0,0,0
,62660038,03343985,8.0,0,0
,21921716,03343985,2.0,0,0
,22870687,03343985,9.0,0,0
,37683669,03343985,6.0,0,0
,19410682,03343985,7.0,0,0
,69070239,03343985,5.0,0,0
,29530002,03343985,4.0,0,0
