ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,10021753,54844888,1.0,0,0
,58629556,54844888,2.0,0,0
,30734636,54844888,1.0,0,0
,02728101,54844888,1.0,0,0
,60752863,54844888,1.0,0,0
,96738733,54844888,4.0,0,0
,49001701,54844888,3.0,0,0
,79068180,54844888,2.0,0,0
,67476479,54844888,6.0,0,0
,37304251,54844888,1.0,0,0
,97990693,54844888,1.0,0,0
,10021753,31561187,2.0,0,0
,58629556,31561187,4.0,0,0
,30734636,31561187,5.0,0,0
,02728101,31561187,1.0,0,0
,60752863,31561187,4.0,0,0
,96738733,31561187,3.0,0,0
,49001701,31561187,4.0,0,0
,79068180,31561187,1.0,0,0
,67476479,31561187,1.0,0,0
,37304251,31561187,2.0,0,0
,97990693,31561187,2.0,0,0
,10021753,74363723,3.0,0,0
,58629556,74363723,1.0,0,0
,30734636,74363723,1.0,0,0
,02728101,74363723,5.0,0,0
,60752863,74363723,2.0,0,0
,96738733,74363723,1.0,0,0
,49001701,74363723,2.0,0,0
,79068180,74363723,3.0,0,0
,67476479,74363723,3.0,0,0
,37304251,74363723,5.0,0,0
,97990693,74363723,3.0,0,0
,10021753,35915429,1.0,0,0
,58629556,35915429,1.0,0,0
,30734636,35915429,6.0,0,0
,02728101,35915429,5.0,0,0
,60752863,35915429,3.0,0,0
,96738733,35915429,4.0,0,0
,49001701,35915429,1.0,0,0
,79068180,35915429,5.0,0,0
,67476479,35915429,5.0,0,0
,37304251,35915429,3.0,0,0
,97990693,35915429,1.0,0,0
,10021753,53442767,3.0,0,0
,58629556,53442767,6.0,0,0
,30734636,53442767,6.0,0,0
,02728101,53442767,2.0,0,0
,60752863,53442767,5.0,0,0
,96738733,53442767,2.0,0,0
,49001701,53442767,6.0,0,0
,79068180,53442767,2.0,0,0
,67476479,53442767,1.0,0,0
,37304251,53442767,1.0,0,0
,97990693,53442767,2.0,0,0
,10021753,37771013,5.0,0,0
,58629556,37771013,3.0,0,0
,30734636,37771013,4.0,0,0
,02728101,37771013,7.0,1,0
,60752863,37771013,2.0,0,0
,96738733,37771013,2.0,0,0
,49001701,37771013,6.0,0,0
,79068180,37771013,1.0,0,0
,67476479,37771013,2.0,0,0
,37304251,37771013,3.0,0,0
,97990693,37771013,4.0,0,0
,10021753,59890131,4.0,0,0
,58629556,59890131,2.0,0,0
,30734636,59890131,3.0,0,0
,02728101,59890131,4.0,0,0
,60752863,59890131,5.0,0,0
,96738733,59890131,1.0,0,0
,49001701,59890131,4.0,0,0
,79068180,59890131,5.0,0,0
,67476479,59890131,3.0,0,0
,37304251,59890131,2.0,0,0
,97990693,59890131,6.0,0,0
,10021753,29673695,5.0,0,0
,58629556,29673695,6.0,0,0
,30734636,29673695,3.0,0,0
,02728101,29673695,2.0,0,0
,60752863,29673695,4.0,0,0
,96738733,29673695,5.0,0,0
,49001701,29673695,3.0,0,0
,79068180,29673695,3.0,0,0
,67476479,29673695,4.0,0,0
,37304251,29673695,4.0,0,0
,97990693,29673695,4.0,0,0
,10021753,79672628,2.0,0,0
,58629556,79672628,5.0,0,0
,30734636,79672628,5.0,0,0
,02728101,79672628,3.0,0,0
,60752863,79672628,6.0,0,0
,96738733,79672628,5.0,0,0
,49001701,79672628,5.0,0,0
,79068180,79672628,4.0,0,0
,67476479,79672628,2.0,0,0
,37304251,79672628,4.0,0,0
,97990693,79672628,5.0,0,0
,10021753,38352842,6.0,0,0
,58629556,38352842,4.0,0,0
,30734636,38352842,2.0,0,0
,02728101,38352842,3.0,0,0
,60752863,38352842,3.0,0,0
,96738733,38352842,6.0,0,0
,49001701,38352842,1.0,0,0
,79068180,38352842,4.0,0,0
,67476479,38352842,6.0,0,0
,37304251,38352842,6.0,0,0
,97990693,38352842,6.0,0,0
,10021753,85832377,6.0,0,0
,58629556,85832377,3.0,0,0
,30734636,85832377,2.0,0,0
,02728101,85832377,6.0,0,0
,60752863,85832377,1.0,0,0
,96738733,85832377,6.0,0,0
,49001701,85832377,5.0,0,0
,79068180,85832377,6.0,0,0
,67476479,85832377,4.0,0,0
,37304251,85832377,6.0,0,0
,97990693,85832377,3.0,0,0
,10021753,21267167,4.0,0,0
,58629556,21267167,5.0,0,0
,30734636,21267167,4.0,0,0
,02728101,21267167,4.0,0,0
,60752863,21267167,6.0,0,0
,96738733,21267167,3.0,0,0
,49001701,21267167,2.0,0,0
,79068180,21267167,6.0,0,0
,67476479,21267167,5.0,0,0
,37304251,21267167,5.0,0,0
,97990693,21267167,5.0,0,0
