ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,79701472,22870948,1
,79701472,23168504,2
,79701472,47712969,3
,79701472,85311650,4
,79701472,66934318,5
,79701472,60467964,6
,79701472,66190843,7
,79701472,30762817,8
,79701472,35905966,9
,79701472,24214318,10
,79701472,35560429,11
,79701472,16709889,12
,79701472,53003010,13
,79701472,91023766,14
,79701472,49016370,15
,79701472,95180475,16
,79701472,06377109,17
,79701472,77605514,18
