ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,66750266,93352367,1
,66750266,02427462,2
,66750266,89450984,3
,66750266,88548085,4
,66750266,37025542,5
,66750266,16719099,6
,66750266,54029406,7
,66750266,68665036,8
,66750266,62941916,9
,66750266,75229146,10
,66750266,94762767,11
,66750266,96948674,12
,66750266,24653760,13
,66750266,87312442,14
,66750266,20193720,15
,66750266,43499430,16
,66750266,99914577,17
,66750266,32084212,18
