ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,61612958,18767554,2.0,0,0
,21134369,18767554,6.0,0,0
,63311553,18767554,2.0,0,0
,89820175,18767554,3.0,0,0
,55179857,18767554,2.0,0,0
,35070569,18767554,1.0,0,0
,21273123,18767554,1.0,0,0
,21481108,18767554,4.0,0,0
,61612958,14947601,2.0,0,0
,21134369,14947601,1.0,0,0
,63311553,14947601,5.0,0,0
,89820175,14947601,2.0,0,0
,55179857,14947601,4.0,0,0
,35070569,14947601,5.0,0,0
,21273123,14947601,3.0,0,0
,21481108,14947601,2.0,0,0
,61612958,90735668,3.0,0,0
,21134369,90735668,2.0,0,0
,63311553,90735668,1.0,0,0
,89820175,90735668,7.0,0,0
,55179857,90735668,3.0,0,0
,35070569,90735668,3.0,0,0
,21273123,90735668,2.0,0,0
,21481108,90735668,8.0,0,0
,61612958,82519192,3.0,0,0
,21134369,82519192,2.0,0,0
,63311553,82519192,6.0,0,0
,89820175,82519192,5.0,0,0
,55179857,82519192,3.0,0,0
,35070569,82519192,2.0,0,0
,21273123,82519192,6.0,0,0
,21481108,82519192,3.0,0,0
,61612958,59287240,1.0,0,0
,21134369,59287240,5.0,0,0
,63311553,59287240,1.0,0,0
,89820175,59287240,1.0,0,0
,55179857,59287240,2.0,0,0
,35070569,59287240,9.0,0,0
,21273123,59287240,2.0,0,0
,21481108,59287240,9.0,0,0
,61612958,23628341,4.0,0,0
,21134369,23628341,1.0,0,0
,63311553,23628341,2.0,0,0
,89820175,23628341,1.0,0,0
,55179857,23628341,13.0,1,0
,35070569,23628341,4.0,0,0
,21273123,23628341,4.0,0,0
,21481108,23628341,5.0,0,0
,61612958,09193535,5.0,0,0
,21134369,09193535,7.0,0,0
,63311553,09193535,9.0,0,0
,89820175,09193535,4.0,0,0
,55179857,09193535,1.0,0,0
,35070569,09193535,1.0,0,0
,21273123,09193535,8.0,0,0
,21481108,09193535,1.0,0,0
,61612958,08699349,6.0,0,0
,21134369,08699349,4.0,0,0
,63311553,08699349,3.0,0,0
,89820175,08699349,5.0,0,0
,55179857,08699349,6.0,0,0
,35070569,08699349,4.0,0,0
,21273123,08699349,3.0,0,0
,21481108,08699349,6.0,0,0
,61612958,02968352,1.0,0,0
,21134369,02968352,9.0,0,0
,63311553,02968352,4.0,0,0
,89820175,02968352,2.0,0,0
,55179857,02968352,1.0,0,0
,35070569,02968352,3.0,0,0
,21273123,02968352,13.0,0,0
,21481108,02968352,7.0,0,0
,61612958,29673695,5.0,0,0
,21134369,29673695,4.0,0,0
,63311553,29673695,6.0,0,0
,89820175,29673695,8.0,0,0
,55179857,29673695,5.0,0,0
,35070569,29673695,5.0,0,0
,21273123,29673695,4.0,0,0
,21481108,29673695,13.0,0,0
,61612958,38352842,6.0,0,0
,21134369,38352842,5.0,0,0
,63311553,38352842,4.0,0,0
,89820175,38352842,7.0,0,0
,55179857,38352842,4.0,0,0
,35070569,38352842,6.0,0,0
,21273123,38352842,5.0,0,0
,21481108,38352842,13.0,0,0
,61612958,20173236,7.0,0,0
,21134369,20173236,3.0,0,0
,63311553,20173236,13.0,1,0
,89820175,20173236,6.0,0,0
,55179857,20173236,5.0,0,0
,35070569,20173236,7.0,0,0
,21273123,20173236,1.0,0,0
,21481108,20173236,13.0,0,0
,61612958,14091040,8.0,0,0
,21134369,14091040,3.0,0,0
,63311553,14091040,7.0,0,0
,89820175,14091040,3.0,0,0
,55179857,14091040,6.0,0,0
,35070569,14091040,8.0,0,0
,21273123,14091040,7.0,0,0
,21481108,14091040,13.0,0,0
,61612958,77440855,9.0,0,0
,21134369,77440855,6.0,0,0
,63311553,77440855,5.0,0,0
,89820175,77440855,4.0,0,0
,55179857,77440855,7.0,0,0
,35070569,77440855,6.0,0,0
,21273123,77440855,7.0,0,0
,21481108,77440855,13.0,0,0
,61612958,23372296,4.0,0,0
,21134369,23372296,9.0,0,0
,63311553,23372296,13.0,1,0
,89820175,23372296,9.0,0,0
,55179857,23372296,7.0,0,0
,35070569,23372296,2.0,0,0
,21273123,23372296,5.0,0,0
,21481108,23372296,13.0,0,0
,61612958,59382754,7.0,0,0
,21134369,59382754,8.0,0,0
,63311553,59382754,3.0,0,0
,89820175,59382754,8.0,0,0
,55179857,59382754,8.0,0,0
,35070569,59382754,8.0,0,0
,21273123,59382754,9.0,0,0
,21481108,59382754,13.0,0,0
,61612958,80812925,8.0,0,0
,21134369,80812925,7.0,0,0
,63311553,80812925,7.0,0,0
,89820175,80812925,6.0,0,0
,55179857,80812925,9.0,0,0
,35070569,80812925,9.0,0,0
,21273123,80812925,8.0,0,0
,21481108,80812925,13.0,0,0
,61612958,05394163,9.0,0,0
,21134369,05394163,8.0,0,0
,63311553,05394163,8.0,0,0
,89820175,05394163,9.0,0,0
,55179857,05394163,8.0,0,0
,35070569,05394163,7.0,0,0
,21273123,05394163,6.0,0,0
,21481108,05394163,13.0,0,0
