ID_wyscigu,ID_Regat,Numer_wyscigu,Finalowy
26386555,01584594,1,False
58713653,01584594,2,False
71114505,01584594,3,False
30754583,01584594,4,False
87592154,01584594,5,False
98821488,01584594,6,False
14186101,01584594,7,False
78286505,01584594,8,False
80952277,01584594,9,False
80719436,01584594,10,False
01866677,01584594,11,False
98156848,01584594,12,False
90545286,01584594,13,False
22562408,01584594,14,False
86384344,01584594,15,False
65734973,01584594,16,False
06558432,01584594,17,False
12033131,01584594,18,False
34707026,01584594,19,False
92771909,01584594,20,False
