ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,56038563,49746069,4.0,0,0
,81111105,49746069,3.0,0,0
,12117186,49746069,1.0,0,0
,42429115,49746069,1.0,0,0
,19960768,49746069,1.0,0,0
,56432696,49746069,4.0,0,0
,00435321,49746069,2.0,0,0
,72383292,49746069,2.0,0,0
,84190889,49746069,4.0,0,0
,94853342,49746069,2.0,0,0
,53269955,49746069,1.0,0,0
,79027330,49746069,1.0,0,0
,56038563,84529515,2.0,0,0
,81111105,84529515,2.0,0,0
,12117186,84529515,3.0,0,0
,42429115,84529515,4.0,0,0
,19960768,84529515,4.0,0,0
,56432696,84529515,2.0,0,0
,00435321,84529515,1.0,0,0
,72383292,84529515,1.0,0,0
,84190889,84529515,1.0,0,0
,94853342,84529515,4.0,0,0
,53269955,84529515,1.0,0,0
,79027330,84529515,1.0,0,0
,56038563,77473926,3.0,0,0
,81111105,77473926,2.0,0,0
,12117186,77473926,5.0,0,0
,42429115,77473926,2.0,0,0
,19960768,77473926,1.0,0,0
,56432696,77473926,1.0,0,0
,00435321,77473926,2.0,0,0
,72383292,77473926,3.0,0,0
,84190889,77473926,5.0,0,0
,94853342,77473926,1.0,0,0
,53269955,77473926,3.0,0,0
,79027330,77473926,6.0,0,0
,56038563,53442767,7.0,1,0
,81111105,53442767,1.0,0,0
,12117186,53442767,5.0,0,0
,42429115,53442767,5.0,0,0
,19960768,53442767,2.0,0,0
,56432696,53442767,1.0,0,0
,00435321,53442767,1.0,0,0
,72383292,53442767,1.0,0,0
,84190889,53442767,1.0,0,0
,94853342,53442767,5.0,0,0
,53269955,53442767,5.0,0,0
,79027330,53442767,2.0,0,0
,56038563,74363723,1.0,0,0
,81111105,74363723,1.0,0,0
,12117186,74363723,4.0,0,0
,42429115,74363723,3.0,0,0
,19960768,74363723,2.0,0,0
,56432696,74363723,4.0,0,0
,00435321,74363723,4.0,0,0
,72383292,74363723,2.0,0,0
,84190889,74363723,3.0,0,0
,94853342,74363723,1.0,0,0
,53269955,74363723,6.0,0,0
,79027330,74363723,6.0,0,0
,56038563,64830853,1.0,0,0
,81111105,64830853,6.0,0,0
,12117186,64830853,2.0,0,0
,42429115,64830853,2.0,0,0
,19960768,64830853,3.0,0,0
,56432696,64830853,2.0,0,0
,00435321,64830853,5.0,0,0
,72383292,64830853,6.0,0,0
,84190889,64830853,5.0,0,0
,94853342,64830853,5.0,0,0
,53269955,64830853,2.0,0,0
,79027330,64830853,2.0,0,0
,56038563,41603807,2.0,0,0
,81111105,41603807,4.0,0,0
,12117186,41603807,4.0,0,0
,42429115,41603807,6.0,0,0
,19960768,41603807,3.0,0,0
,56432696,41603807,3.0,0,0
,00435321,41603807,4.0,0,0
,72383292,41603807,4.0,0,0
,84190889,41603807,6.0,0,0
,94853342,41603807,3.0,0,0
,53269955,41603807,2.0,0,0
,79027330,41603807,4.0,0,0
,56038563,31561187,3.0,0,0
,81111105,31561187,4.0,0,0
,12117186,31561187,3.0,0,0
,42429115,31561187,6.0,0,0
,19960768,31561187,4.0,0,0
,56432696,31561187,5.0,0,0
,00435321,31561187,3.0,0,0
,72383292,31561187,3.0,0,0
,84190889,31561187,2.0,0,0
,94853342,31561187,3.0,0,0
,53269955,31561187,5.0,0,0
,79027330,31561187,5.0,0,0
,56038563,18767554,7.0,1,0
,81111105,18767554,6.0,0,0
,12117186,18767554,2.0,0,0
,42429115,18767554,4.0,0,0
,19960768,18767554,5.0,0,0
,56432696,18767554,3.0,0,0
,00435321,18767554,5.0,0,0
,72383292,18767554,4.0,0,0
,84190889,18767554,2.0,0,0
,94853342,18767554,4.0,0,0
,53269955,18767554,4.0,0,0
,79027330,18767554,4.0,0,0
,56038563,29673695,5.0,0,0
,81111105,29673695,5.0,0,0
,12117186,29673695,6.0,0,0
,42429115,29673695,5.0,0,0
,19960768,29673695,5.0,0,0
,56432696,29673695,5.0,0,0
,00435321,29673695,3.0,0,0
,72383292,29673695,5.0,0,0
,84190889,29673695,3.0,0,0
,94853342,29673695,2.0,0,0
,53269955,29673695,6.0,0,0
,79027330,29673695,3.0,0,0
,56038563,21267167,5.0,0,0
,81111105,21267167,3.0,0,0
,12117186,21267167,1.0,0,0
,42429115,21267167,3.0,0,0
,19960768,21267167,7.0,1,0
,56432696,21267167,6.0,0,0
,00435321,21267167,6.0,0,0
,72383292,21267167,5.0,0,0
,84190889,21267167,4.0,0,0
,94853342,21267167,6.0,0,0
,53269955,21267167,4.0,0,0
,79027330,21267167,5.0,0,0
,56038563,79672628,4.0,0,0
,81111105,79672628,5.0,0,0
,12117186,79672628,6.0,0,0
,42429115,79672628,1.0,0,0
,19960768,79672628,6.0,0,0
,56432696,79672628,6.0,0,0
,00435321,79672628,6.0,0,0
,72383292,79672628,6.0,0,0
,84190889,79672628,6.0,0,0
,94853342,79672628,6.0,0,0
,53269955,79672628,3.0,0,0
,79027330,79672628,3.0,0,0
