ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,16940034,27807818,6.0,0,0
,66369873,27807818,2.0,0,0
,52608027,27807818,7.0,0,0
,19071993,27807818,4.0,0,0
,64074362,27807818,1.0,0,0
,75553068,27807818,1.0,0,0
,98094781,27807818,7.0,0,0
,28070015,27807818,2.0,0,0
,07360811,27807818,7.0,0,0
,59189890,27807818,3.0,0,0
,63149617,27807818,1.0,0,0
,14453711,27807818,7.0,0,0
,53733842,27807818,1.0,0,0
,52536772,27807818,3.0,0,0
,99189746,27807818,1.0,0,0
,73932889,27807818,7.0,0,0
,32347789,27807818,5.0,0,0
,33838906,27807818,7.0,0,0
,16940034,81063693,2.0,0,0
,66369873,81063693,1.0,0,0
,52608027,81063693,2.0,0,0
,19071993,81063693,7.0,0,0
,64074362,81063693,2.0,0,0
,75553068,81063693,7.0,0,0
,98094781,81063693,1.0,0,0
,28070015,81063693,4.0,0,0
,07360811,81063693,7.0,0,0
,59189890,81063693,4.0,0,0
,63149617,81063693,5.0,0,0
,14453711,81063693,3.0,0,0
,53733842,81063693,7.0,0,0
,52536772,81063693,2.0,0,0
,99189746,81063693,7.0,0,0
,73932889,81063693,1.0,0,0
,32347789,81063693,4.0,0,0
,33838906,81063693,7.0,0,0
,16940034,21267167,3.0,0,0
,66369873,21267167,7.0,0,0
,52608027,21267167,5.0,0,0
,19071993,21267167,7.0,0,0
,64074362,21267167,3.0,0,0
,75553068,21267167,3.0,0,0
,98094781,21267167,7.0,0,0
,28070015,21267167,1.0,0,0
,07360811,21267167,1.0,0,0
,59189890,21267167,1.0,0,0
,63149617,21267167,7.0,0,0
,14453711,21267167,4.0,0,0
,53733842,21267167,7.0,0,0
,52536772,21267167,4.0,0,0
,99189746,21267167,2.0,0,0
,73932889,21267167,7.0,0,0
,32347789,21267167,2.0,0,0
,33838906,21267167,2.0,0,0
,16940034,00832153,1.0,0,0
,66369873,00832153,7.0,0,0
,52608027,00832153,1.0,0,0
,19071993,00832153,2.0,0,0
,64074362,00832153,7.0,0,0
,75553068,00832153,7.0,1,0
,98094781,00832153,2.0,0,0
,28070015,00832153,5.0,0,0
,07360811,00832153,7.0,0,0
,59189890,00832153,2.0,0,0
,63149617,00832153,7.0,0,0
,14453711,00832153,7.0,1,0
,53733842,00832153,2.0,0,0
,52536772,00832153,7.0,0,0
,99189746,00832153,3.0,0,0
,73932889,00832153,4.0,0,0
,32347789,00832153,1.0,0,0
,33838906,00832153,7.0,0,0
,16940034,50313289,7.0,0,0
,66369873,50313289,4.0,0,0
,52608027,50313289,3.0,0,0
,19071993,50313289,7.0,0,0
,64074362,50313289,5.0,0,0
,75553068,50313289,7.0,1,0
,98094781,50313289,5.0,0,0
,28070015,50313289,7.0,0,0
,07360811,50313289,3.0,0,0
,59189890,50313289,7.0,0,0
,63149617,50313289,4.0,0,0
,14453711,50313289,1.0,0,0
,53733842,50313289,7.0,0,0
,52536772,50313289,1.0,0,0
,99189746,50313289,5.0,0,0
,73932889,50313289,3.0,0,0
,32347789,50313289,7.0,0,0
,33838906,50313289,5.0,0,0
,16940034,14257077,5.0,0,0
,66369873,14257077,7.0,0,0
,52608027,14257077,4.0,0,0
,19071993,14257077,3.0,0,0
,64074362,14257077,6.0,0,0
,75553068,14257077,7.0,0,0
,98094781,14257077,3.0,0,0
,28070015,14257077,7.0,0,0
,07360811,14257077,5.0,0,0
,59189890,14257077,6.0,0,0
,63149617,14257077,7.0,0,0
,14453711,14257077,2.0,0,0
,53733842,14257077,3.0,0,0
,52536772,14257077,7.0,1,0
,99189746,14257077,7.0,0,0
,73932889,14257077,2.0,0,0
,32347789,14257077,7.0,0,0
,33838906,14257077,1.0,0,0
,16940034,81612175,4.0,0,0
,66369873,81612175,3.0,0,0
,52608027,81612175,7.0,0,0
,19071993,81612175,1.0,0,0
,64074362,81612175,7.0,0,0
,75553068,81612175,2.0,0,0
,98094781,81612175,4.0,0,0
,28070015,81612175,7.0,0,0
,07360811,81612175,2.0,0,0
,59189890,81612175,5.0,0,0
,63149617,81612175,7.0,1,0
,14453711,81612175,7.0,0,0
,53733842,81612175,4.0,0,0
,52536772,81612175,7.0,0,0
,99189746,81612175,6.0,0,0
,73932889,81612175,6.0,0,0
,32347789,81612175,7.0,0,0
,33838906,81612175,3.0,0,0
,16940034,89507832,7.0,0,0
,66369873,89507832,5.0,0,0
,52608027,89507832,7.0,0,0
,19071993,89507832,5.0,0,0
,64074362,89507832,7.0,0,0
,75553068,89507832,7.0,0,0
,98094781,89507832,7.0,1,0
,28070015,89507832,3.0,0,0
,07360811,89507832,4.0,0,0
,59189890,89507832,7.0,0,0
,63149617,89507832,3.0,0,0
,14453711,89507832,7.0,0,0
,53733842,89507832,5.0,0,0
,52536772,89507832,7.0,1,0
,99189746,89507832,7.0,0,0
,73932889,89507832,5.0,0,0
,32347789,89507832,3.0,0,0
,33838906,89507832,6.0,0,0
,16940034,47690965,7.0,0,0
,66369873,47690965,6.0,0,0
,52608027,47690965,6.0,0,0
,19071993,47690965,6.0,0,0
,64074362,47690965,4.0,0,0
,75553068,47690965,7.0,1,0
,98094781,47690965,7.0,0,0
,28070015,47690965,6.0,0,0
,07360811,47690965,6.0,0,0
,59189890,47690965,7.0,0,0
,63149617,47690965,2.0,0,0
,14453711,47690965,5.0,0,0
,53733842,47690965,6.0,0,0
,52536772,47690965,7.0,0,0
,99189746,47690965,4.0,0,0
,73932889,47690965,7.0,0,0
,32347789,47690965,6.0,0,0
,33838906,47690965,4.0,0,0
