ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,00133713,89450984,1
,00133713,93352367,2
,00133713,02427462,3
,00133713,62941916,4
,00133713,16719099,5
,00133713,54029406,6
,00133713,37025542,7
,00133713,20193720,8
,00133713,87312442,9
,00133713,68665036,10
,00133713,32084212,11
,00133713,94762767,12
,00133713,75229146,13
,00133713,96948674,14
,00133713,43499430,15
,00133713,88548085,16
,00133713,24653760,17
,00133713,99914577,18
