ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,45863347,49746069,1.0,0,0
,58787436,49746069,3.0,0,0
,76772552,49746069,2.0,0,0
,71734306,49746069,1.0,0,0
,13050985,49746069,1.0,0,0
,45426403,49746069,3.0,0,0
,83451179,49746069,4.0,0,0
,87764027,49746069,2.0,0,0
,02623359,49746069,1.0,0,0
,63404461,49746069,2.0,0,0
,45863347,77473926,4.0,0,0
,58787436,77473926,10.0,1,0
,76772552,77473926,1.0,0,0
,71734306,77473926,2.0,0,0
,13050985,77473926,4.0,0,0
,45426403,77473926,1.0,0,0
,83451179,77473926,1.0,0,0
,87764027,77473926,3.0,0,0
,02623359,77473926,1.0,0,0
,63404461,77473926,3.0,0,0
,45863347,29673695,1.0,0,0
,58787436,29673695,1.0,0,0
,76772552,29673695,2.0,0,0
,71734306,29673695,4.0,0,0
,13050985,29673695,2.0,0,0
,45426403,29673695,1.0,0,0
,83451179,29673695,5.0,0,0
,87764027,29673695,6.0,0,0
,02623359,29673695,7.0,0,0
,63404461,29673695,2.0,0,0
,45863347,53442767,2.0,0,0
,58787436,53442767,1.0,0,0
,76772552,53442767,5.0,0,0
,71734306,53442767,5.0,0,0
,13050985,53442767,6.0,0,0
,45426403,53442767,5.0,0,0
,83451179,53442767,2.0,0,0
,87764027,53442767,1.0,0,0
,02623359,53442767,3.0,0,0
,63404461,53442767,1.0,0,0
,45863347,03343985,4.0,0,0
,58787436,03343985,2.0,0,0
,76772552,03343985,1.0,0,0
,71734306,03343985,3.0,0,0
,13050985,03343985,2.0,0,0
,45426403,03343985,2.0,0,0
,83451179,03343985,4.0,0,0
,87764027,03343985,4.0,0,0
,02623359,03343985,4.0,0,0
,63404461,03343985,5.0,0,0
,45863347,84529515,5.0,0,0
,58787436,84529515,4.0,0,0
,76772552,84529515,6.0,0,0
,71734306,84529515,3.0,0,0
,13050985,84529515,4.0,0,0
,45426403,84529515,3.0,0,0
,83451179,84529515,1.0,0,0
,87764027,84529515,4.0,0,0
,02623359,84529515,2.0,0,0
,63404461,84529515,4.0,0,0
,45863347,74363723,6.0,0,0
,58787436,74363723,5.0,0,0
,76772552,74363723,3.0,0,0
,71734306,74363723,2.0,0,0
,13050985,74363723,3.0,0,0
,45426403,74363723,4.0,0,0
,83451179,74363723,2.0,0,0
,87764027,74363723,7.0,0,0
,02623359,74363723,4.0,0,0
,63404461,74363723,1.0,0,0
,45863347,18767554,2.0,0,0
,58787436,18767554,2.0,0,0
,76772552,18767554,4.0,0,0
,71734306,18767554,8.0,0,0
,13050985,18767554,8.0,0,0
,45426403,18767554,2.0,0,0
,83451179,18767554,3.8,0,0
,87764027,18767554,1.0,0,0
,02623359,18767554,5.0,0,0
,63404461,18767554,7.0,0,0
,45863347,31561187,6.0,0,0
,58787436,31561187,5.0,0,0
,76772552,31561187,4.0,0,0
,71734306,31561187,1.0,0,0
,13050985,31561187,9.0,0,0
,45426403,31561187,8.0,0,0
,83451179,31561187,5.0,0,0
,87764027,31561187,2.0,0,0
,02623359,31561187,2.0,0,0
,63404461,31561187,3.0,0,0
,45863347,21267167,8.0,0,0
,58787436,21267167,4.0,0,0
,76772552,21267167,8.0,0,0
,71734306,21267167,4.0,0,0
,13050985,21267167,3.0,0,0
,45426403,21267167,5.0,0,0
,83451179,21267167,8.0,0,0
,87764027,21267167,5.0,0,0
,02623359,21267167,3.0,0,0
,63404461,21267167,6.0,0,0
,45863347,64521030,7.0,0,0
,58787436,64521030,6.0,0,0
,76772552,64521030,3.0,0,0
,71734306,64521030,5.0,0,0
,13050985,64521030,7.0,0,0
,45426403,64521030,6.0,0,0
,83451179,64521030,7.0,0,0
,87764027,64521030,6.0,0,0
,02623359,64521030,9.0,0,0
,63404461,64521030,4.0,0,0
,45863347,23628341,9.0,0,0
,58787436,23628341,9.0,0,0
,76772552,23628341,5.0,0,0
,71734306,23628341,6.0,0,0
,13050985,23628341,1.0,0,0
,45426403,23628341,9.0,0,0
,83451179,23628341,6.0,0,0
,87764027,23628341,5.0,0,0
,02623359,23628341,6.0,0,0
,63404461,23628341,5.0,0,0
,45863347,38352842,3.0,0,0
,58787436,38352842,8.0,0,0
,76772552,38352842,9.0,0,0
,71734306,38352842,7.0,0,0
,13050985,38352842,6.0,0,0
,45426403,38352842,8.0,0,0
,83451179,38352842,3.0,0,0
,87764027,38352842,3.0,0,0
,02623359,38352842,8.0,0,0
,63404461,38352842,8.0,0,0
,45863347,97519162,8.0,0,0
,58787436,97519162,7.0,0,0
,76772552,97519162,6.0,0,0
,71734306,97519162,7.0,0,0
,13050985,97519162,8.0,0,0
,45426403,97519162,4.0,0,0
,83451179,97519162,3.0,0,0
,87764027,97519162,8.0,0,0
,02623359,97519162,7.0,0,0
,63404461,97519162,9.0,0,0
,45863347,64830853,10.0,1,0
,58787436,64830853,7.0,0,0
,76772552,64830853,9.0,0,0
,71734306,64830853,6.0,0,0
,13050985,64830853,5.0,0,0
,45426403,64830853,7.0,0,0
,83451179,64830853,6.0,0,0
,87764027,64830853,10.0,1,0
,02623359,64830853,5.0,0,0
,63404461,64830853,6.0,0,0
,45863347,35887754,3.0,0,0
,58787436,35887754,3.0,0,0
,76772552,35887754,8.0,0,0
,71734306,35887754,10.0,1,0
,13050985,35887754,7.0,0,0
,45426403,35887754,7.0,0,0
,83451179,35887754,9.0,0,0
,87764027,35887754,8.0,0,0
,02623359,35887754,8.0,0,0
,63404461,35887754,9.0,0,0
,45863347,09816690,5.0,0,0
,58787436,09816690,6.0,0,0
,76772552,09816690,7.0,0,0
,71734306,09816690,8.0,0,0
,13050985,09816690,9.0,0,0
,45426403,09816690,6.0,0,0
,83451179,09816690,7.0,0,0
,87764027,09816690,9.0,0,0
,02623359,09816690,10.0,1,0
,63404461,09816690,7.0,0,0
,45863347,20708529,7.0,0,0
,58787436,20708529,8.0,0,0
,76772552,20708529,7.0,0,0
,71734306,20708529,9.0,0,0
,13050985,20708529,5.0,0,0
,45426403,20708529,9.0,0,0
,83451179,20708529,8.0,0,0
,87764027,20708529,7.0,0,0
,02623359,20708529,6.0,0,0
,63404461,20708529,8.0,0,0
