ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,69259421,22870948,1
,69259421,23168504,2
,69259421,30762817,3
,69259421,85311650,4
,69259421,49016370,5
,69259421,66190843,6
,69259421,53003010,7
,69259421,35905966,8
,69259421,16709889,9
,69259421,06377109,10
,69259421,66934318,11
,69259421,60467964,12
,69259421,91023766,13
,69259421,24214318,14
,69259421,47712969,15
,69259421,95180475,16
,69259421,77605514,17
,69259421,35560429,18
