ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,98784130,22870948,5.0,0,0
,96963062,22870948,5.0,0,0
,07367295,22870948,1.0,0,0
,45730985,22870948,4.0,0,0
,02884984,22870948,2.0,0,0
,77746840,22870948,1.0,0,0
,55845574,22870948,1.0,0,0
,49699340,22870948,3.0,0,0
,93636816,22870948,1.0,0,0
,18270010,22870948,1.0,0,0
,73424024,22870948,1.0,0,0
,27925577,22870948,2.0,0,0
,98784130,74138089,4.0,0,0
,96963062,74138089,1.0,0,0
,07367295,74138089,2.0,0,0
,45730985,74138089,2.0,0,0
,02884984,74138089,1.0,0,0
,77746840,74138089,8.0,0,0
,55845574,74138089,3.0,0,0
,49699340,74138089,1.0,0,0
,93636816,74138089,4.0,0,0
,18270010,74138089,7.0,0,0
,73424024,74138089,3.0,0,0
,27925577,74138089,1.0,0,0
,98784130,93352367,5.0,0,0
,96963062,93352367,4.0,0,0
,07367295,93352367,1.0,0,0
,45730985,93352367,1.0,0,0
,02884984,93352367,3.0,0,0
,77746840,93352367,1.0,0,0
,55845574,93352367,2.0,0,0
,49699340,93352367,5.0,0,0
,93636816,93352367,5.0,0,0
,18270010,93352367,4.0,0,0
,73424024,93352367,1.0,0,0
,27925577,93352367,1.0,0,0
,98784130,45182694,2.0,0,0
,96963062,45182694,3.0,0,0
,07367295,45182694,5.0,0,0
,45730985,45182694,1.0,0,0
,02884984,45182694,1.0,0,0
,77746840,45182694,6.0,0,0
,55845574,45182694,2.0,0,0
,49699340,45182694,2.0,0,0
,93636816,45182694,3.0,0,0
,18270010,45182694,5.0,0,0
,73424024,45182694,5.0,0,0
,27925577,45182694,4.0,0,0
,98784130,50479116,1.0,0,0
,96963062,50479116,1.0,0,0
,07367295,50479116,4.0,0,0
,45730985,50479116,3.0,0,0
,02884984,50479116,5.0,0,0
,77746840,50479116,4.0,0,0
,55845574,50479116,7.0,0,0
,49699340,50479116,2.0,0,0
,93636816,50479116,6.0,0,0
,18270010,50479116,1.0,0,0
,73424024,50479116,2.0,0,0
,27925577,50479116,6.0,0,0
,98784130,65777980,1.0,0,0
,96963062,65777980,2.0,0,0
,07367295,65777980,5.0,0,0
,45730985,65777980,7.0,0,0
,02884984,65777980,4.0,0,0
,77746840,65777980,2.0,0,0
,55845574,65777980,3.0,0,0
,49699340,65777980,4.0,0,0
,93636816,65777980,1.0,0,0
,18270010,65777980,2.0,0,0
,73424024,65777980,6.0,0,0
,27925577,65777980,7.0,0,0
,98784130,05017328,4.0,0,0
,96963062,05017328,6.0,0,0
,07367295,05017328,2.0,0,0
,45730985,05017328,2.0,0,0
,02884984,05017328,5.0,0,0
,77746840,05017328,8.0,0,0
,55845574,05017328,1.0,0,0
,49699340,05017328,3.0,0,0
,93636816,05017328,7.0,0,0
,18270010,05017328,3.0,0,0
,73424024,05017328,3.0,0,0
,27925577,05017328,2.0,0,0
,98784130,89956687,3.0,0,0
,96963062,89956687,4.0,0,0
,07367295,89956687,7.0,0,0
,45730985,89956687,5.0,0,0
,02884984,89956687,3.0,0,0
,77746840,89956687,2.0,0,0
,55845574,89956687,5.0,0,0
,49699340,89956687,1.0,0,0
,93636816,89956687,6.0,0,0
,18270010,89956687,3.0,0,0
,73424024,89956687,4.0,0,0
,27925577,89956687,5.0,0,0
,98784130,04753566,7.0,0,0
,96963062,04753566,2.0,0,0
,07367295,04753566,3.0,0,0
,45730985,04753566,5.0,0,0
,02884984,04753566,4.0,0,0
,77746840,04753566,3.0,0,0
,55845574,04753566,4.0,0,0
,49699340,04753566,6.0,0,0
,93636816,04753566,4.0,0,0
,18270010,04753566,6.0,0,0
,73424024,04753566,2.0,0,0
,27925577,04753566,3.0,0,0
,98784130,37025542,3.0,0,0
,96963062,37025542,3.0,0,0
,07367295,37025542,4.0,0,0
,45730985,37025542,4.0,0,0
,02884984,37025542,2.0,0,0
,77746840,37025542,5.0,0,0
,55845574,37025542,5.0,0,0
,49699340,37025542,6.0,0,0
,93636816,37025542,3.0,0,0
,18270010,37025542,6.0,0,0
,73424024,37025542,4.0,0,0
,27925577,37025542,4.0,0,0
,98784130,66482565,2.0,0,0
,96963062,66482565,6.0,0,0
,07367295,66482565,3.0,0,0
,45730985,66482565,6.0,0,0
,02884984,66482565,7.0,0,0
,77746840,66482565,4.0,0,0
,55845574,66482565,6.0,0,0
,49699340,66482565,7.0,0,0
,93636816,66482565,2.0,0,0
,18270010,66482565,2.0,0,0
,73424024,66482565,5.0,0,0
,27925577,66482565,3.0,0,0
,98784130,49016370,6.0,0,0
,96963062,49016370,5.0,0,0
,07367295,49016370,6.0,0,0
,45730985,49016370,3.0,0,0
,02884984,49016370,6.0,0,0
,77746840,49016370,3.0,0,0
,55845574,49016370,4.0,0,0
,49699340,49016370,4.0,0,0
,93636816,49016370,2.0,0,0
,18270010,49016370,5.0,0,0
,73424024,49016370,6.0,0,0
,27925577,49016370,6.0,0,0
,98784130,35905966,6.0,0,0
,96963062,35905966,7.0,0,0
,07367295,35905966,6.0,0,0
,45730985,35905966,6.0,0,0
,02884984,35905966,6.0,0,0
,77746840,35905966,8.0,0,0
,55845574,35905966,6.0,0,0
,49699340,35905966,5.0,0,0
,93636816,35905966,5.0,0,0
,18270010,35905966,4.0,0,0
,73424024,35905966,7.0,0,0
,27925577,35905966,5.0,0,0
,98784130,07895165,8.0,0,0
,96963062,07895165,8.0,0,0
,07367295,07895165,8.0,0,0
,45730985,07895165,8.0,0,0
,02884984,07895165,8.0,0,0
,77746840,07895165,8.0,0,0
,55845574,07895165,8.0,0,0
,49699340,07895165,8.0,0,0
,93636816,07895165,8.0,0,0
,18270010,07895165,8.0,0,0
,73424024,07895165,8.0,0,0
,27925577,07895165,8.0,0,0
