ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,57263959,77473926,6.0,0,0
,32856669,77473926,4.0,0,0
,28414441,77473926,1.0,0,0
,18721769,77473926,1.0,0,0
,84373477,77473926,3.0,0,0
,01055209,77473926,1.0,0,0
,22440667,77473926,1.0,0,0
,39524171,77473926,2.0,0,0
,10573240,77473926,1.0,0,0
,53222645,77473926,2.0,0,0
,16288442,77473926,2.0,0,0
,57263959,84529515,3.0,0,0
,32856669,84529515,2.0,0,0
,28414441,84529515,2.0,0,0
,18721769,84529515,3.0,0,0
,84373477,84529515,1.0,0,0
,01055209,84529515,5.0,0,0
,22440667,84529515,1.0,0,0
,39524171,84529515,2.0,0,0
,10573240,84529515,2.0,0,0
,53222645,84529515,1.0,0,0
,16288442,84529515,2.0,0,0
,57263959,49746069,2.0,0,0
,32856669,49746069,1.0,0,0
,28414441,49746069,3.0,0,0
,18721769,49746069,1.0,0,0
,84373477,49746069,4.0,0,0
,01055209,49746069,4.0,0,0
,22440667,49746069,3.0,0,0
,39524171,49746069,1.0,0,0
,10573240,49746069,4.0,0,0
,53222645,49746069,4.0,0,0
,16288442,49746069,1.0,0,0
,57263959,74363723,1.0,0,0
,32856669,74363723,2.0,0,0
,28414441,74363723,3.0,0,0
,18721769,74363723,3.0,0,0
,84373477,74363723,2.0,0,0
,01055209,74363723,3.0,0,0
,22440667,74363723,5.0,0,0
,39524171,74363723,6.0,0,0
,10573240,74363723,1.0,0,0
,53222645,74363723,1.0,0,0
,16288442,74363723,3.0,0,0
,57263959,53442767,5.0,0,0
,32856669,53442767,5.0,0,0
,28414441,53442767,4.0,0,0
,18721769,53442767,5.0,0,0
,84373477,53442767,2.0,0,0
,01055209,53442767,3.0,0,0
,22440667,53442767,4.0,0,0
,39524171,53442767,1.0,0,0
,10573240,53442767,2.0,0,0
,53222645,53442767,2.0,0,0
,16288442,53442767,1.0,0,0
,57263959,29673695,5.0,0,0
,32856669,29673695,1.0,0,0
,28414441,29673695,6.0,0,0
,18721769,29673695,6.0,0,0
,84373477,29673695,1.0,0,0
,01055209,29673695,1.0,0,0
,22440667,29673695,2.0,0,0
,39524171,29673695,4.0,0,0
,10573240,29673695,3.0,0,0
,53222645,29673695,3.0,0,0
,16288442,29673695,6.0,0,0
,57263959,18767554,4.0,0,0
,32856669,18767554,3.0,0,0
,28414441,18767554,2.0,0,0
,18721769,18767554,2.0,0,0
,84373477,18767554,5.0,0,0
,01055209,18767554,2.0,0,0
,22440667,18767554,4.0,0,0
,39524171,18767554,3.0,0,0
,10573240,18767554,6.0,0,0
,53222645,18767554,3.0,0,0
,16288442,18767554,4.0,0,0
,57263959,64830853,1.0,0,0
,32856669,64830853,4.0,0,0
,28414441,64830853,5.0,0,0
,18721769,64830853,5.0,0,0
,84373477,64830853,4.0,0,0
,01055209,64830853,2.0,0,0
,22440667,64830853,5.0,0,0
,39524171,64830853,3.0,0,0
,10573240,64830853,4.0,0,0
,53222645,64830853,5.0,0,0
,16288442,64830853,4.0,0,0
,57263959,31561187,3.0,0,0
,32856669,31561187,6.0,0,0
,28414441,31561187,5.0,0,0
,18721769,31561187,4.0,0,0
,84373477,31561187,3.0,0,0
,01055209,31561187,6.0,0,0
,22440667,31561187,2.0,0,0
,39524171,31561187,5.0,0,0
,10573240,31561187,5.0,0,0
,53222645,31561187,5.0,0,0
,16288442,31561187,3.0,0,0
,57263959,21267167,4.0,0,0
,32856669,21267167,5.0,0,0
,28414441,21267167,1.0,0,0
,18721769,21267167,4.0,0,0
,84373477,21267167,5.0,0,0
,01055209,21267167,6.0,0,0
,22440667,21267167,6.0,0,0
,39524171,21267167,4.0,0,0
,10573240,21267167,3.0,0,0
,53222645,21267167,6.0,0,0
,16288442,21267167,5.0,0,0
,57263959,79672628,2.0,0,0
,32856669,79672628,3.0,0,0
,28414441,79672628,4.0,0,0
,18721769,79672628,6.0,0,0
,84373477,79672628,6.0,0,0
,01055209,79672628,5.0,0,0
,22440667,79672628,3.0,0,0
,39524171,79672628,5.0,0,0
,10573240,79672628,5.0,0,0
,53222645,79672628,6.0,0,0
,16288442,79672628,6.0,0,0
,57263959,41603807,6.0,0,0
,32856669,41603807,6.0,0,0
,28414441,41603807,6.0,0,0
,18721769,41603807,2.0,0,0
,84373477,41603807,6.0,0,0
,01055209,41603807,4.0,0,0
,22440667,41603807,6.0,0,0
,39524171,41603807,6.0,0,0
,10573240,41603807,6.0,0,0
,53222645,41603807,4.0,0,0
,16288442,41603807,5.0,0,0
