ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,80776874,35915429,4.0,0,0
,80597479,35915429,1.0,0,0
,59440113,35915429,1.0,0,0
,87018645,35915429,2.0,0,0
,00391439,35915429,1.0,0,0
,00767820,35915429,2.0,0,0
,45742213,35915429,1.0,0,0
,37122733,35915429,1.0,0,0
,09793917,35915429,4.0,0,0
,59811225,35915429,2.0,0,0
,77779147,35915429,1.0,0,0
,32823273,35915429,3.0,0,0
,94111624,35915429,5.0,0,0
,00476125,35915429,6.0,0,0
,80776874,37771013,2.0,0,0
,80597479,37771013,2.0,0,0
,59440113,37771013,2.0,0,0
,87018645,37771013,2.0,0,0
,00391439,37771013,1.0,0,0
,00767820,37771013,1.0,0,0
,45742213,37771013,7.0,1,0
,37122733,37771013,2.0,0,0
,09793917,37771013,2.0,0,0
,59811225,37771013,5.0,0,0
,77779147,37771013,2.0,0,0
,32823273,37771013,1.0,0,0
,94111624,37771013,1.0,0,0
,00476125,37771013,4.0,0,0
,80776874,54844888,1.0,0,0
,80597479,54844888,1.0,0,0
,59440113,54844888,5.0,0,0
,87018645,54844888,5.0,0,0
,00391439,54844888,2.0,0,0
,00767820,54844888,1.0,0,0
,45742213,54844888,2.0,0,0
,37122733,54844888,4.0,0,0
,09793917,54844888,1.0,0,0
,59811225,54844888,1.0,0,0
,77779147,54844888,5.0,0,0
,32823273,54844888,6.0,0,0
,94111624,54844888,1.0,0,0
,00476125,54844888,1.0,0,0
,80776874,31561187,2.0,0,0
,80597479,31561187,2.0,0,0
,59440113,31561187,4.0,0,0
,87018645,31561187,3.0,0,0
,00391439,31561187,3.0,0,0
,00767820,31561187,2.0,0,0
,45742213,31561187,2.0,0,0
,37122733,31561187,2.0,0,0
,09793917,31561187,3.0,0,0
,59811225,31561187,4.0,0,0
,77779147,31561187,3.0,0,0
,32823273,31561187,2.0,0,0
,94111624,31561187,3.0,0,0
,00476125,31561187,1.0,0,0
,80776874,74363723,1.0,0,0
,80597479,74363723,3.0,0,0
,59440113,74363723,3.0,0,0
,87018645,74363723,6.0,0,0
,00391439,74363723,5.0,0,0
,00767820,74363723,3.0,0,0
,45742213,74363723,1.0,0,0
,37122733,74363723,3.0,0,0
,09793917,74363723,3.0,0,0
,59811225,74363723,5.0,0,0
,77779147,74363723,1.0,0,0
,32823273,74363723,1.0,0,0
,94111624,74363723,6.0,0,0
,00476125,74363723,2.0,0,0
,80776874,53442767,4.0,0,0
,80597479,53442767,3.0,0,0
,59440113,53442767,1.0,0,0
,87018645,53442767,1.0,0,0
,00391439,53442767,3.0,0,0
,00767820,53442767,6.0,0,0
,45742213,53442767,4.0,0,0
,37122733,53442767,4.0,0,0
,09793917,53442767,1.0,0,0
,59811225,53442767,3.0,0,0
,77779147,53442767,4.0,0,0
,32823273,53442767,4.0,0,0
,94111624,53442767,3.0,0,0
,00476125,53442767,3.0,0,0
,80776874,29673695,5.0,0,0
,80597479,29673695,6.0,0,0
,59440113,29673695,2.0,0,0
