ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,15177722,08240115,4.0,0,0
,23986305,08240115,1.0,0,0
,58302938,08240115,1.0,0,0
,69215051,08240115,1.0,0,0
,35400143,08240115,2.0,0,0
,05440379,08240115,5.0,0,0
,18641119,08240115,4.0,0,0
,92784451,08240115,1.0,0,0
,89566611,08240115,3.0,0,0
,75937965,08240115,1.0,0,0
,15177722,96517047,1.0,0,0
,23986305,96517047,4.0,0,0
,58302938,96517047,7.0,0,0
,69215051,96517047,6.0,0,0
,35400143,96517047,1.0,0,0
,05440379,96517047,3.0,0,0
,18641119,96517047,1.0,0,0
,92784451,96517047,2.0,0,0
,89566611,96517047,4.0,0,0
,75937965,96517047,8.0,0,0
,15177722,10708798,3.0,0,0
,23986305,10708798,3.0,0,0
,58302938,10708798,2.0,0,0
,69215051,10708798,2.0,0,0
,35400143,10708798,3.0,0,0
,05440379,10708798,7.0,0,0
,18641119,10708798,2.0,0,0
,92784451,10708798,7.0,0,0
,89566611,10708798,7.0,0,0
,75937965,10708798,2.0,0,0
,15177722,77440855,5.0,0,0
,23986305,77440855,2.0,0,0
,58302938,77440855,3.0,0,0
,69215051,77440855,7.0,0,0
,35400143,77440855,4.0,0,0
,05440379,77440855,2.0,0,0
,18641119,77440855,5.0,0,0
,92784451,77440855,8.0,0,0
,89566611,77440855,5.0,0,0
,75937965,77440855,4.0,0,0
,15177722,48068506,2.0,0,0
,23986305,48068506,9.0,0,0
,58302938,48068506,4.0,0,0
,69215051,48068506,4.0,0,0
,35400143,48068506,10.0,1,0
,05440379,48068506,6.0,0,0
,18641119,48068506,3.0,0,0
,92784451,48068506,4.0,0,0
,89566611,48068506,2.0,0,0
,75937965,48068506,3.0,0,0
,15177722,40580208,6.0,0,0
,23986305,40580208,5.0,0,0
,58302938,40580208,5.0,0,0
,69215051,40580208,5.0,0,0
,35400143,40580208,5.0,0,0
,05440379,40580208,1.0,0,0
,18641119,40580208,7.0,0,0
,92784451,40580208,6.0,0,0
,89566611,40580208,1.0,0,0
,75937965,40580208,10.0,1,0
,15177722,45666287,8.0,0,0
,23986305,45666287,8.0,0,0
,58302938,45666287,10.0,1,0
,69215051,45666287,3.0,0,0
,35400143,45666287,6.0,0,0
,05440379,45666287,4.0,0,0
,18641119,45666287,10.0,1,0
,92784451,45666287,3.0,0,0
,89566611,45666287,8.0,0,0
,75937965,45666287,5.0,0,0
,15177722,68955506,7.0,0,0
,23986305,68955506,6.0,0,0
,58302938,68955506,6.0,0,0
,69215051,68955506,9.0,0,0
,35400143,68955506,10.0,1,0
,05440379,68955506,9.0,0,0
,18641119,68955506,6.0,0,0
,92784451,68955506,5.0,0,0
,89566611,68955506,6.0,0,0
,75937965,68955506,6.0,0,0
,15177722,67250387,9.0,0,0
,23986305,67250387,7.0,0,0
,58302938,67250387,10.0,1,0
,69215051,67250387,8.0,0,0
,35400143,67250387,10.0,1,0
,05440379,67250387,8.0,0,0
,18641119,67250387,8.0,0,0
,92784451,67250387,9.0,0,0
,89566611,67250387,9.0,0,0
,75937965,67250387,7.0,0,0
