ID_wynikRegat,regaty,ID_wariantu_klubu,miejsceWRegatach
,19492707,87312442,1
,19492707,49016370,2
,19492707,95180475,3
,19492707,54029406,4
,19492707,68665036,5
,19492707,43499430,6
,19492707,62256617,7
,19492707,06377109,8
,19492707,85311650,9
,19492707,66190843,10
,19492707,47712969,11
,19492707,22379911,12
,19492707,60722477,13
,19492707,30762817,14
,19492707,51767348,15
,19492707,35560429,16
,19492707,82004599,17
,19492707,91023766,18
