ID_miejsca,ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
,65955599,21267167,4.0,0,0
,81522764,21267167,5.0,0,0
,63030885,21267167,1.0,0,0
,66689074,21267167,4.0,0,0
,51521870,21267167,1.0,0,0
,13412843,21267167,2.0,0,0
,83846951,21267167,1.0,0,0
,24524736,21267167,5.0,0,0
,65955599,00832153,1.0,0,0
,81522764,00832153,1.0,0,0
,63030885,00832153,4.0,0,0
,66689074,00832153,2.0,0,0
,51521870,00832153,6.0,0,0
,13412843,00832153,1.0,0,0
,83846951,00832153,8.0,0,0
,24524736,00832153,1.0,0,0
,65955599,12403011,1.0,0,0
,81522764,12403011,3.0,0,0
,63030885,12403011,4.0,0,0
,66689074,12403011,3.0,0,0
,51521870,12403011,7.0,0,0
,13412843,12403011,2.0,0,0
,83846951,12403011,5.0,0,0
,24524736,12403011,6.0,0,0
,65955599,35887754,3.0,0,0
,81522764,35887754,2.0,0,0
,63030885,35887754,3.0,0,0
,66689074,35887754,7.0,0,0
,51521870,35887754,2.0,0,0
,13412843,35887754,1.0,0,0
,83846951,35887754,8.0,0,0
,24524736,35887754,7.0,0,0
,65955599,05060785,7.0,0,0
,81522764,05060785,7.0,0,0
,63030885,05060785,2.0,0,0
,66689074,05060785,2.0,0,0
,51521870,05060785,5.0,0,0
,13412843,05060785,5.0,0,0
,83846951,05060785,2.0,0,0
,24524736,05060785,3.0,0,0
,65955599,89761386,2.0,0,0
,81522764,89761386,2.0,0,0
,63030885,89761386,3.0,0,0
,66689074,89761386,6.0,0,0
,51521870,89761386,3.0,0,0
,13412843,89761386,8.0,0,0
,83846951,89761386,1.0,0,0
,24524736,89761386,9.0,0,0
,65955599,73113253,3.0,0,0
,81522764,73113253,6.0,0,0
,63030885,73113253,7.0,0,0
,66689074,73113253,5.0,0,0
,51521870,73113253,4.0,0,0
,13412843,73113253,3.0,0,0
,83846951,73113253,4.0,0,0
,24524736,73113253,2.0,0,0
,65955599,49746069,6.0,0,0
,81522764,49746069,10.0,1,0
,63030885,49746069,5.0,0,0
,66689074,49746069,4.0,0,0
,51521870,49746069,1.0,0,0
,13412843,49746069,7.0,0,0
,83846951,49746069,2.0,0,0
,24524736,49746069,4.0,0,0
,65955599,75141924,7.0,0,0
,81522764,75141924,1.0,0,0
,63030885,75141924,1.0,0,0
,66689074,75141924,8.0,0,0
,51521870,75141924,6.0,0,0
,13412843,75141924,3.0,0,0
,83846951,75141924,6.0,0,0
,24524736,75141924,8.0,0,0
,65955599,91072341,4.0,0,0
,81522764,91072341,8.0,0,0
,63030885,91072341,6.0,0,0
,66689074,91072341,1.0,0,0
,51521870,91072341,3.0,0,0
,13412843,91072341,7.0,0,0
,83846951,91072341,6.0,0,0
,24524736,91072341,10.0,0,0
,65955599,09704316,10.0,1,0
,81522764,09704316,4.0,0,0
,63030885,09704316,2.0,0,0
,66689074,09704316,5.0,0,0
,51521870,09704316,7.0,0,0
,13412843,09704316,4.0,0,0
,83846951,09704316,3.0,0,0
,24524736,09704316,10.0,0,0
,65955599,31561187,8.0,0,0
,81522764,31561187,9.0,0,0
,63030885,31561187,6.0,0,0
,66689074,31561187,1.0,0,0
,51521870,31561187,2.0,0,0
,13412843,31561187,5.0,0,0
,83846951,31561187,7.0,0,0
,24524736,31561187,10.0,0,0
,65955599,95701656,2.0,0,0
,81522764,95701656,6.0,0,0
,63030885,95701656,8.0,0,0
,66689074,95701656,6.0,0,0
,51521870,95701656,8.0,0,0
,13412843,95701656,6.0,0,0
,83846951,95701656,4.0,0,0
,24524736,95701656,10.0,0,0
,65955599,64830853,6.0,0,0
,81522764,64830853,7.0,0,0
,63030885,64830853,7.0,0,0
,66689074,64830853,3.0,0,0
,51521870,64830853,8.0,0,0
,13412843,64830853,8.0,0,0
,83846951,64830853,3.0,0,0
,24524736,64830853,10.0,0,0
,65955599,97015711,5.0,0,0
,81522764,97015711,5.0,0,0
,63030885,97015711,5.0,0,0
,66689074,97015711,8.0,0,0
,51521870,97015711,9.0,0,0
,13412843,97015711,6.0,0,0
,83846951,97015711,7.0,0,0
,24524736,97015711,10.0,0,0
,65955599,23474192,5.0,0,0
,81522764,23474192,8.0,0,0
,63030885,23474192,9.0,0,0
,66689074,23474192,7.0,0,0
,51521870,23474192,4.0,0,0
,13412843,23474192,4.0,0,0
,83846951,23474192,9.0,0,0
,24524736,23474192,10.0,0,0
,65955599,10576990,9.0,0,0
,81522764,10576990,3.0,0,0
,63030885,10576990,9.0,0,0
,66689074,10576990,9.0,0,0
,51521870,10576990,5.0,0,0
,13412843,10576990,9.0,0,0
,83846951,10576990,5.0,0,0
,24524736,10576990,10.0,0,0
,65955599,03343985,8.0,0,0
,81522764,03343985,4.0,0,0
,63030885,03343985,8.0,0,0
,66689074,03343985,9.0,0,0
,51521870,03343985,10.0,1,0
,13412843,03343985,10.0,1,0
,83846951,03343985,9.0,0,0
,24524736,03343985,10.0,0,0
