ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
533182721,2023321,WRO,1.0,0,0
533282721,2023322,WRO,2.0,0,0
533382721,2023323,WRO,6.0,0,0
533482721,2023324,WRO,2.0,0,0
533582721,2023325,WRO,6.0,0,0
533682721,2023326,WRO,2.0,0,0
533782721,2023327,WRO,3.0,0,0
533185732,2023321,YKP,3.0,0,0
533285732,2023322,YKP,5.0,0,0
533385732,2023323,YKP,2.0,0,0
533485732,2023324,YKP,2.0,0,0
533585732,2023325,YKP,5.0,0,0
533685732,2023326,YKP,5.0,0,0
533785732,2023327,YKP,1.0,0,0
533183666,2023321,YCG,2.0,0,0
533283666,2023322,YCG,6.0,0,0
533383666,2023323,YCG,4.0,0,0
533483666,2023324,YCG,1.0,0,0
533583666,2023325,YCG,1.0,0,0
533683666,2023326,YCG,5.0,0,0
533783666,2023327,YCG,7.0,0,0
533116187,2023321,WAT,6.0,0,0
533216187,2023322,WAT,1.0,0,0
533316187,2023323,WAT,10.0,1,0
533416187,2023324,WAT,3.0,0,0
533516187,2023325,WAT,3.0,0,0
533616187,2023326,WAT,2.0,0,0
533716187,2023327,WAT,3.0,0,0
533172748,2023321,LEG,1.0,0,0
533272748,2023322,LEG,3.0,0,0
533372748,2023323,LEG,5.0,0,0
533472748,2023324,LEG,5.0,0,0
533572748,2023325,LEG,5.0,0,0
533672748,2023326,LEG,4.0,0,0
533772748,2023327,LEG,5.0,0,0
533129558,2023321,POG,7.0,0,0
533229558,2023322,POG,4.0,0,0
533329558,2023323,POG,1.0,0,0
533429558,2023324,POG,8.0,0,0
533529558,2023325,POG,7.0,0,0
533629558,2023326,POG,1.0,0,0
533729558,2023327,POG,2.0,0,0
533118382,2023321,YKS,7.0,0,0
533218382,2023322,YKS,1.0,0,0
533318382,2023323,YKS,6.0,0,0
533418382,2023324,YKS,6.0,0,0
533518382,2023325,YKS,2.0,0,0
533618382,2023326,YKS,3.0,0,0
533718382,2023327,YKS,8.0,0,0
533143215,2023321,NSO,3.0,0,0
533243215,2023322,NSO,7.0,0,0
533343215,2023323,NSO,2.0,0,0
533443215,2023324,NSO,1.0,0,0
533543215,2023325,NSO,7.0,0,0
533643215,2023326,NSO,7.0,0,0
533743215,2023327,NSO,6.0,0,0
533187479,2023321,AWF,4.0,0,0
533287479,2023322,AWF,3.0,0,0
533387479,2023323,AWF,3.0,0,0
533487479,2023324,AWF,8.0,0,0
533587479,2023325,AWF,4.0,0,0
533687479,2023326,AWF,10.0,1,0
533787479,2023327,AWF,1.0,0,0
533195746,2023321,YCS,10.0,1,0
533295746,2023322,YCS,2.0,0,0
533395746,2023323,YCS,4.0,0,0
533495746,2023324,YCS,3.0,0,0
533595746,2023325,YCS,4.0,0,0
533695746,2023326,YCS,4.0,0,0
533795746,2023327,YCS,8.0,0,0
533193882,2023321,ISK,5.0,0,0
533293882,2023322,ISK,4.0,0,0
533393882,2023323,ISK,8.0,0,0
533493882,2023324,ISK,9.0,0,0
533593882,2023325,ISK,3.0,0,0
533693882,2023326,ISK,6.0,0,0
533793882,2023327,ISK,2.0,0,0
533156800,2023321,PGR,4.0,0,0
533256800,2023322,PGR,7.0,0,0
533356800,2023323,PGR,9.0,0,0
533456800,2023324,PGR,7.0,0,0
533556800,2023325,PGR,2.0,0,0
533656800,2023326,PGR,6.0,0,0
533756800,2023327,PGR,4.0,0,0
533134412,2023321,OKZ,2.0,0,0
533234412,2023322,OKZ,8.0,0,0
533334412,2023323,OKZ,8.0,0,0
533434412,2023324,OKZ,4.0,0,0
533534412,2023325,OKZ,5.5,1,0
533634412,2023326,OKZ,5.5,1,0
533734412,2023327,OKZ,7.0,0,0
533182700,2023321,POL,5.0,0,0
533282700,2023322,POL,8.0,0,0
533382700,2023323,POL,3.0,0,0
533482700,2023324,POL,4.0,0,0
533582700,2023325,POL,9.0,0,0
533682700,2023326,POL,7.0,0,0
533782700,2023327,POL,4.0,0,0
533111523,2023321,HRM,9.0,0,0
533211523,2023322,HRM,9.0,0,0
533311523,2023323,HRM,9.0,0,0
533411523,2023324,HRM,7.0,0,0
533511523,2023325,HRM,1.0,0,0
533611523,2023326,HRM,3.0,0,0
533711523,2023327,HRM,5.0,0,0
533112673,2023321,SZT,6.0,0,0
533212673,2023322,SZT,9.0,0,0
533312673,2023323,SZT,1.0,0,0
533412673,2023324,SZT,9.0,0,0
533512673,2023325,SZT,6.0,0,0
533612673,2023326,SZT,8.0,0,0
533712673,2023327,SZT,6.0,0,0
533196038,2023321,RSR,8.0,0,0
533296038,2023322,RSR,5.0,0,0
533396038,2023323,RSR,7.0,0,0
533496038,2023324,RSR,5.0,0,0
533596038,2023325,RSR,10.0,1,0
533696038,2023326,RSR,1.0,0,0
533796038,2023327,RSR,10.0,1,0
533148743,2023321,YKL,8.0,0,0
533248743,2023322,YKL,6.0,0,0
533348743,2023323,YKL,5.0,0,0
533448743,2023324,YKL,6.0,0,0
533548743,2023325,YKL,8.0,0,0
533648743,2023326,YKL,8.0,0,0
533748743,2023327,YKL,10.0,1,0
