ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,11268875,SPO,3.0,0,0
,80635105,SPO,2.0,0,0
,82794258,SPO,1.0,0,0
,84029861,SPO,1.0,0,0
,66368510,SPO,2.0,0,0
,11268875,YG2,1.0,0,0
,80635105,YG2,3.0,0,0
,82794258,YG2,4.0,0,0
,84029861,YG2,2.0,0,0
,66368510,YG2,1.0,0,0
,11268875,GAR,3.0,0,0
,80635105,GAR,5.0,0,0
,82794258,GAR,2.0,0,0
,84029861,GAR,1.0,0,0
,66368510,GAR,1.0,0,0
,11268875,PJK,6.0,0,0
,80635105,PJK,1.0,0,0
,82794258,PJK,3.0,0,0
,84029861,PJK,4.0,0,0
,66368510,PJK,2.0,0,0
,11268875,JSG,2.0,0,0
,80635105,JSG,2.0,0,0
,82794258,JSG,6.0,0,0
,84029861,JSG,3.0,0,0
,66368510,JSG,3.0,0,0
,11268875,NAV,1.0,0,0
,80635105,NAV,4.0,0,0
,82794258,NAV,3.0,0,0
,84029861,NAV,3.0,0,0
,66368510,NAV,6.0,0,0
,11268875,PGR,2.0,0,0
,80635105,PGR,5.0,0,0
,82794258,PGR,4.0,0,0
,84029861,PGR,2.0,0,0
,66368510,PGR,4.0,0,0
,11268875,JMZ,4.0,0,0
,80635105,JMZ,3.0,0,0
,82794258,JMZ,1.0,0,0
,84029861,JMZ,7.0,1,0
,66368510,JMZ,3.0,0,0
,11268875,LAS,5.0,0,0
,80635105,LAS,1.0,0,0
,82794258,LAS,5.0,0,0
,84029861,LAS,5.0,0,0
,66368510,LAS,5.0,0,0
,11268875,LE2,4.0,0,0
,80635105,LE2,6.0,0,0
,82794258,LE2,2.0,0,0
,84029861,LE2,5.0,0,0
,66368510,LE2,4.0,0,0
,11268875,ODY,5.0,0,0
,80635105,ODY,4.0,0,0
,82794258,ODY,5.0,0,0
,84029861,ODY,6.0,0,0
,66368510,ODY,5.0,0,0
,11268875,POW,6.0,0,0
,80635105,POW,6.0,0,0
,82794258,POW,6.0,0,0
,84029861,POW,4.0,0,0
,66368510,POW,6.0,0,0
