ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,36372050,HRM,2.0,0,0
,28334227,HRM,1.0,0,0
,88397903,HRM,5.0,0,0
,42415719,HRM,5.0,0,0
,75928300,HRM,1.0,0,0
,67611200,HRM,2.0,0,0
,43775929,HRM,1.0,0,0
,25348582,HRM,1.0,0,0
,83596217,HRM,4.0,0,0
,06787167,HRM,6.0,0,0
,09678100,HRM,1.0,0,0
,85200521,HRM,1.0,0,0
,36372050,PGR,5.0,0,0
,28334227,PGR,1.0,0,0
,88397903,PGR,1.0,0,0
,42415719,PGR,1.0,0,0
,75928300,PGR,1.0,0,0
,67611200,PGR,6.0,0,0
,43775929,PGR,5.0,0,0
,25348582,PGR,3.0,0,0
,83596217,PGR,1.0,0,0
,06787167,PGR,2.0,0,0
,09678100,PGR,1.0,0,0
,85200521,PGR,5.0,0,0
,36372050,YCJ,1.0,0,0
,28334227,YCJ,3.0,0,0
,88397903,YCJ,3.0,0,0
,42415719,YCJ,2.0,0,0
,75928300,YCJ,6.0,0,0
,67611200,YCJ,4.0,0,0
,43775929,YCJ,3.0,0,0
,25348582,YCJ,3.0,0,0
,83596217,YCJ,2.0,0,0
,06787167,YCJ,1.0,0,0
,09678100,YCJ,2.0,0,0
,85200521,YCJ,3.0,0,0
,36372050,MUS,2.0,0,0
,28334227,MUS,2.0,0,0
,88397903,MUS,1.0,0,0
,42415719,MUS,4.0,0,0
,75928300,MUS,2.0,0,0
,67611200,MUS,1.0,0,0
,43775929,MUS,5.0,0,0
,25348582,MUS,8.0,0,0
,83596217,MUS,6.0,0,0
,06787167,MUS,3.0,0,0
,09678100,MUS,5.0,0,0
,85200521,MUS,4.0,0,0
,36372050,INP,5.0,0,0
,28334227,INP,3.0,0,0
,88397903,INP,2.0,0,0
,42415719,INP,7.0,0,0
,75928300,INP,3.0,0,0
,67611200,INP,4.0,0,0
,43775929,INP,1.0,0,0
,25348582,INP,5.0,0,0
,83596217,INP,6.0,0,0
,06787167,INP,2.0,0,0
,09678100,INP,2.0,0,0
,85200521,INP,2.0,0,0
,36372050,NAU,4.0,0,0
,28334227,NAU,2.0,0,0
,88397903,NAU,4.0,0,0
