ID_wynikRegat,regaty,klub,miejsceWRegatach
,01584594,YCS,1
,01584594,MOS,2
,01584594,YKS,3
,01584594,GOR,4
,01584594,JKW,5
,01584594,GRY,6
,01584594,DZY,7
,01584594,OST,8
,01584594,MUKZ,9
,01584594,YKW,10
