ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,47862193,PGR,1.0,0,0
,80996142,PGR,2.0,0,0
,42495553,PGR,3.0,0,0
,56273425,PGR,4.0,0,0
,38815461,PGR,1.0,0,0
,87411177,PGR,2.0,0,0
,77105727,PGR,7.0,0,0
,71353465,PGR,1.0,0,0
,74280776,PGR,4.0,0,0
,47862193,WRO,2.0,0,0
,80996142,WRO,4.0,0,0
,42495553,WRO,5.0,0,0
,56273425,WRO,2.0,0,0
,38815461,WRO,2.0,0,0
,87411177,WRO,4.0,0,0
,77105727,WRO,1.0,0,0
,71353465,WRO,8.0,0,0
,74280776,WRO,2.0,0,0
,47862193,YCS,1.0,0,0
,80996142,YCS,1.0,0,0
,42495553,YCS,6.0,0,0
,56273425,YCS,7.0,0,0
,38815461,YCS,3.0,0,0
,87411177,YCS,3.0,0,0
,77105727,YCS,4.0,0,0
,71353465,YCS,5.0,0,0
,74280776,YCS,5.0,0,0
,47862193,AWF,7.0,0,0
,80996142,AWF,8.0,0,0
,42495553,AWF,1.0,0,0
,56273425,AWF,5.0,0,0
,38815461,AWF,3.0,0,0
,87411177,AWF,8.0,0,0
,77105727,AWF,4.0,0,0
,71353465,AWF,2.0,0,0
,74280776,AWF,1.0,0,0
,47862193,POG,2.0,0,0
,80996142,POG,7.0,0,0
,42495553,POG,6.0,0,0
,56273425,POG,6.0,0,0
,38815461,POG,9.0,0,0
,87411177,POG,2.0,0,0
,77105727,POG,3.0,0,0
,71353465,POG,3.0,0,0
,74280776,POG,1.0,0,0
,47862193,RSR,10.0,1,0
,80996142,RSR,2.0,0,0
,42495553,RSR,4.0,0,0
,56273425,RSR,2.0,0,0
,38815461,RSR,8.0,0,0
,87411177,RSR,1.0,0,0
,77105727,RSR,3.0,0,0
,71353465,RSR,3.0,0,0
,74280776,RSR,8.0,0,0
,47862193,WAT,5.0,0,0
,80996142,WAT,9.0,0,0
,42495553,WAT,7.0,0,0
,56273425,WAT,1.0,0,0
,38815461,WAT,8.0,0,0
,87411177,WAT,4.0,0,0
,77105727,WAT,1.0,0,0
,71353465,WAT,1.0,0,0
,74280776,WAT,7.0,0,0
,47862193,YKS,6.0,0,0
,80996142,YKS,6.0,0,0
,42495553,YKS,2.0,0,0
,56273425,YKS,3.0,0,0
,38815461,YKS,1.0,0,0
,87411177,YKS,7.0,0,0
,77105727,YKS,8.0,0,0
,71353465,YKS,7.0,0,0
,74280776,YKS,3.0,0,0
,47862193,ISK,8.0,0,0
,80996142,ISK,3.0,0,0
,42495553,ISK,2.0,0,0
,56273425,ISK,3.0,0,0
,38815461,ISK,9.0,0,0
,87411177,ISK,5.0,0,0
,77105727,ISK,5.0,0,0
,71353465,ISK,7.0,0,0
,74280776,ISK,2.0,0,0
,47862193,NSO,4.0,0,0
,80996142,NSO,5.0,0,0
,42495553,NSO,4.0,0,0
,56273425,NSO,6.0,0,0
,38815461,NSO,5.0,0,0
,87411177,NSO,8.0,0,0
,77105727,NSO,2.0,0,0
,71353465,NSO,4.0,0,0
,74280776,NSO,6.0,0,0
,47862193,HRM,9.0,0,0
,80996142,HRM,3.0,0,0
,42495553,HRM,8.0,0,0
,56273425,HRM,1.0,0,0
,38815461,HRM,6.0,0,0
,87411177,HRM,1.0,0,0
,77105727,HRM,2.0,0,0
,71353465,HRM,9.0,0,0
,74280776,HRM,7.0,0,0
,47862193,YKP,8.0,0,0
,80996142,YKP,1.0,0,0
,42495553,YKP,8.0,0,0
,56273425,YKP,8.0,0,0
,38815461,YKP,5.0,0,0
,87411177,YKP,3.0,0,0
,77105727,YKP,6.0,0,0
,71353465,YKP,2.0,0,0
,74280776,YKP,6.0,0,0
,47862193,YCG,7.0,0,0
,80996142,YCG,8.0,0,0
,42495553,YCG,1.0,0,0
,56273425,YCG,4.0,0,0
,38815461,YCG,2.0,0,0
,87411177,YCG,4.8,0,0
,77105727,YCG,7.0,0,0
,71353465,YCG,6.0,0,0
,74280776,YCG,9.0,0,0
,47862193,YKL,3.0,0,0
,80996142,YKL,5.0,0,0
,42495553,YKL,3.0,0,0
,56273425,YKL,9.0,0,0
,38815461,YKL,7.0,0,0
,87411177,YKL,6.0,0,0
,77105727,YKL,5.0,0,0
,71353465,YKL,5.0,0,0
,74280776,YKL,9.0,0,0
,47862193,SZT,5.0,0,0
,80996142,SZT,6.0,0,0
,42495553,SZT,9.0,0,0
,56273425,SZT,5.0,0,0
,38815461,SZT,7.0,0,0
,87411177,SZT,6.0,0,0
,77105727,SZT,8.0,0,0
,71353465,SZT,4.0,0,0
,74280776,SZT,5.0,0,0
,47862193,OKZ,6.0,0,0
,80996142,OKZ,4.0,0,0
,42495553,OKZ,5.0,0,0
,56273425,OKZ,8.0,0,0
,38815461,OKZ,4.0,0,0
,87411177,OKZ,9.0,0,0
,77105727,OKZ,6.8,0,0
,71353465,OKZ,9.0,0,0
,74280776,OKZ,4.0,0,0
,47862193,LEG,3.0,0,0
,80996142,LEG,9.0,0,0
,42495553,LEG,7.0,0,0
,56273425,LEG,9.0,0,0
,38815461,LEG,4.0,0,0
,87411177,LEG,7.0,0,0
,77105727,LEG,6.3,0,0
,71353465,LEG,8.0,0,0
,74280776,LEG,3.0,0,0
,47862193,POL,4.0,0,0
,80996142,POL,7.0,0,0
,42495553,POL,9.0,0,0
,56273425,POL,7.0,0,0
,38815461,POL,6.0,0,0
,87411177,POL,5.0,0,0
,77105727,POL,6.0,0,0
,71353465,POL,6.0,0,0
,74280776,POL,8.0,0,0
