ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
73998281,23846983,OKZ,6.0,0,0
39912932,39095089,OKZ,2.0,0,0
43552424,13280477,OKZ,1.0,0,0
93589538,99809963,OKZ,1.0,0,0
42069080,91122220,OKZ,5.0,0,0
81024644,94290355,OKZ,1.0,0,0
11442621,55096754,OKZ,1.0,0,0
76725492,37704924,OKZ,3.0,0,0
23673502,96377437,OKZ,3.0,0,0
53261992,99155830,OKZ,1.0,0,0
51124116,28856080,OKZ,5.0,0,0
74202884,25083360,OKZ,3.0,0,0
35744870,65494525,OKZ,3.0,0,0
61169524,23846983,YCG,7.0,0,0
76891615,39095089,YCG,1.0,0,0
63096932,13280477,YCG,2.0,0,0
46255256,99809963,YCG,6.0,0,0
45998227,91122220,YCG,3.0,0,0
07020317,94290355,YCG,10.0,1,0
98705127,55096754,YCG,1.0,0,0
80745992,37704924,YCG,2.0,0,0
37059349,96377437,YCG,5.0,0,0
61397606,99155830,YCG,3.0,0,0
31584670,28856080,YCG,3.0,0,0
27633572,25083360,YCG,2.0,0,0
61768949,65494525,YCG,3.0,0,0
14998504,23846983,LEG,5.0,0,0
33643289,39095089,LEG,3.0,0,0
43577247,13280477,LEG,1.0,0,0
46196345,99809963,LEG,5.0,0,0
14508863,91122220,LEG,4.0,0,0
39727431,94290355,LEG,1.0,0,0
19544212,55096754,LEG,4.0,0,0
26837493,37704924,LEG,1.0,0,0
14509497,96377437,LEG,7.0,0,0
75918545,99155830,LEG,5.0,0,0
62654579,28856080,LEG,4.0,0,0
49756501,25083360,LEG,3.0,0,0
51502994,65494525,LEG,1.0,0,0
90678485,23846983,YKP,2.0,0,0
43057200,39095089,YKP,1.0,0,0
42570801,13280477,YKP,3.0,0,0
96727021,99809963,YKP,6.0,0,0
50988917,91122220,YKP,2.0,0,0
02020978,94290355,YKP,7.0,0,0
67656290,55096754,YKP,3.0,0,0
43955712,37704924,YKP,5.0,0,0
55170496,96377437,YKP,1.0,0,0
33549402,99155830,YKP,2.0,0,0
38758592,28856080,YKP,1.0,0,0
91249609,25083360,YKP,5.0,0,0
34288744,65494525,YKP,7.0,0,0
19232385,23846983,ISK,1.0,0,0
72945794,39095089,ISK,2.0,0,0
58355412,13280477,ISK,5.0,0,0
06197842,99809963,ISK,2.0,0,0
30932379,91122220,ISK,6.0,0,0
79420010,94290355,ISK,4.0,0,0
36217044,55096754,ISK,7.0,0,0
90257258,37704924,ISK,3.0,0,0
52074216,96377437,ISK,2.0,0,0
46305719,99155830,ISK,6.0,0,0
31238578,28856080,ISK,3.0,0,0
52447787,25083360,ISK,7.0,0,0
25408120,65494525,ISK,2.0,0,0
32264383,23846983,JMZ,3.0,0,0
01042770,39095089,JMZ,7.0,0,0
76929587,13280477,JMZ,8.0,0,0
88606126,99809963,JMZ,3.0,0,0
29216637,91122220,JMZ,7.0,0,0
15985228,94290355,JMZ,3.0,0,0
32906552,55096754,JMZ,6.0,0,0
63054950,37704924,JMZ,4.0,0,0
01239247,96377437,JMZ,1.0,0,0
39447179,99155830,JMZ,1.0,0,0
61562441,28856080,JMZ,1.0,0,0
33003452,25083360,JMZ,2.0,0,0
31648874,65494525,JMZ,5.0,0,0
44554360,23846983,GIZ,3.0,0,0
13355010,39095089,GIZ,3.0,0,0
03617903,13280477,GIZ,6.0,0,0
65538503,99809963,GIZ,3.0,0,0
35267463,91122220,GIZ,1.0,0,0
81957306,94290355,GIZ,5.0,0,0
74900432,55096754,GIZ,5.0,0,0
32791927,37704924,GIZ,2.0,0,0
46049477,96377437,GIZ,5.0,0,0
23865736,99155830,GIZ,2.0,0,0
25263940,28856080,GIZ,8.0,0,0
49811866,25083360,GIZ,5.0,0,0
35771966,65494525,GIZ,5.0,0,0
09895000,23846983,POG,8.0,0,0
52843227,39095089,POG,8.0,0,0
54522016,13280477,POG,4.0,0,0
94602098,99809963,POG,8.0,0,0
65058154,91122220,POG,2.0,0,0
81117280,94290355,POG,2.0,0,0
13190126,55096754,POG,4.0,0,0
36100411,37704924,POG,1.0,0,0
67571218,96377437,POG,4.0,0,0
48683896,99155830,POG,4.0,0,0
24412563,28856080,POG,5.0,0,0
78127415,25083360,POG,1.0,0,0
68229983,65494525,POG,4.0,0,0
83323721,23846983,PGR,9.0,0,0
49213330,39095089,PGR,7.0,0,0
58036344,13280477,PGR,5.0,0,0
80209136,99809963,PGR,2.0,0,0
82882410,91122220,PGR,6.0,0,0
91440199,94290355,PGR,2.0,0,0
69250486,55096754,PGR,2.0,0,0
12110134,37704924,PGR,4.0,0,0
84979696,96377437,PGR,9.0,0,0
32390050,99155830,PGR,9.0,0,0
87944814,28856080,PGR,2.0,0,0
07362472,25083360,PGR,1.0,0,0
15574450,65494525,PGR,1.0,0,0
53605971,23846983,YCS,1.0,0,0
14916445,39095089,YCS,4.0,0,0
31652766,13280477,YCS,6.0,0,0
75333814,99809963,YCS,4.0,0,0
09119230,91122220,YCS,1.0,0,0
16572665,94290355,YCS,7.0,0,0
95412086,55096754,YCS,2.0,0,0
51814570,37704924,YCS,8.0,0,0
17395301,96377437,YCS,3.0,0,0
23865445,99155830,YCS,6.0,0,0
37496862,28856080,YCS,6.0,0,0
86980338,25083360,YCS,8.0,0,0
16248754,65494525,YCS,4.0,0,0
15022390,23846983,SPO,2.0,0,0
34496712,39095089,SPO,5.0,0,0
10592918,13280477,SPO,2.0,0,0
26578754,99809963,SPO,1.0,0,0
66865200,91122220,SPO,10.0,1,0
16323353,94290355,SPO,8.0,0,0
50972271,55096754,SPO,6.0,0,0
84906555,37704924,SPO,8.0,0,0
14926669,96377437,SPO,8.0,0,0
87053016,99155830,SPO,4.0,0,0
06279577,28856080,SPO,2.0,0,0
63882874,25083360,SPO,6.0,0,0
37991810,65494525,SPO,2.0,0,0
87087197,23846983,SZT,4.0,0,0
04771476,39095089,SZT,6.0,0,0
63218547,13280477,SZT,4.0,0,0
21171059,99809963,SZT,4.0,0,0
15336235,91122220,SZT,4.0,0,0
30227295,94290355,SZT,6.0,0,0
46566274,55096754,SZT,3.0,0,0
31755176,37704924,SZT,9.0,0,0
86596736,96377437,SZT,2.0,0,0
13199250,99155830,SZT,8.0,0,0
07852453,28856080,SZT,7.0,0,0
28586331,25083360,SZT,7.0,0,0
26949672,65494525,SZT,6.0,0,0
83689614,23846983,DZY,5.0,0,0
41313818,39095089,DZY,6.0,0,0
18087825,13280477,DZY,3.0,0,0
82186087,99809963,DZY,9.0,0,0
80853109,91122220,DZY,5.0,0,0
86827767,94290355,DZY,5.0,0,0
45738301,55096754,DZY,8.0,0,0
12703578,37704924,DZY,6.0,0,0
94969906,96377437,DZY,6.0,0,0
56538511,99155830,DZY,7.0,0,0
76024561,28856080,DZY,4.0,0,0
02820654,25083360,DZY,6.0,0,0
24278649,65494525,DZY,8.0,0,0
97406177,23846983,ODY,4.0,0,0
55689444,39095089,ODY,4.0,0,0
98624555,13280477,ODY,9.0,0,0
96106674,99809963,ODY,5.0,0,0
03648897,91122220,ODY,3.0,0,0
70248554,94290355,ODY,8.0,0,0
93197186,55096754,ODY,9.0,0,0
28193992,37704924,ODY,5.0,0,0
63466511,96377437,ODY,9.0,0,0
96704805,99155830,ODY,3.0,0,0
64753375,28856080,ODY,6.0,0,0
80700182,25083360,ODY,9.0,0,0
35682493,65494525,ODY,9.0,0,0
29807657,23846983,PJK,8.0,0,0
87180921,39095089,PJK,5.0,0,0
68592353,13280477,PJK,7.0,0,0
05079884,99809963,PJK,9.0,0,0
49849538,91122220,PJK,8.0,0,0
37077497,94290355,PJK,10.0,1,0
74420704,55096754,PJK,5.0,0,0
69607566,37704924,PJK,7.0,0,0
99653608,96377437,PJK,7.0,0,0
34867133,99155830,PJK,5.0,0,0
59582003,28856080,PJK,7.0,0,0
52119237,25083360,PJK,4.0,0,0
90538625,65494525,PJK,9.0,0,0
06268546,23846983,WOL,7.0,0,0
87956163,39095089,WOL,9.0,0,0
84807446,13280477,WOL,9.0,0,0
85669868,99809963,WOL,7.0,0,0
71992886,91122220,WOL,8.0,0,0
18259658,94290355,WOL,6.0,0,0
50692944,55096754,WOL,7.0,0,0
31850137,37704924,WOL,6.0,0,0
02918742,96377437,WOL,8.0,0,0
37520170,99155830,WOL,8.0,0,0
04957841,28856080,WOL,8.0,0,0
81904112,25083360,WOL,4.0,0,0
65780924,65494525,WOL,7.0,0,0
20337740,23846983,JSG,6.0,0,0
45382139,39095089,JSG,8.0,0,0
28190090,13280477,JSG,7.0,0,0
79410217,99809963,JSG,7.0,0,0
01133996,91122220,JSG,7.0,0,0
23794042,94290355,JSG,10.0,1,0
06110530,55096754,JSG,9.0,0,0
18801079,37704924,JSG,7.0,0,0
01400302,96377437,JSG,6.0,0,0
48026749,99155830,JSG,7.0,0,0
91127417,28856080,JSG,9.0,0,0
48704420,25083360,JSG,10.0,1,0
35476131,65494525,JSG,6.0,0,0
12220074,23846983,GAR,9.0,0,0
38643428,39095089,GAR,9.0,0,0
32000015,13280477,GAR,8.0,0,0
27345038,99809963,GAR,8.0,0,0
24001060,91122220,GAR,9.0,0,0
84723653,94290355,GAR,4.0,0,0
81264618,55096754,GAR,8.0,0,0
12281695,37704924,GAR,9.0,0,0
19199612,96377437,GAR,4.0,0,0
73711295,99155830,GAR,9.0,0,0
84880764,28856080,GAR,9.0,0,0
49169693,25083360,GAR,8.0,0,0
44127733,65494525,GAR,8.0,0,0
