ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,71090210,HRM,1.0,0,0
,98692755,HRM,1.0,0,0
,08461682,HRM,1.0,0,0
,81464977,HRM,3.0,0,0
,72392311,HRM,1.0,0,0
,99643076,HRM,1.0,0,0
,78441315,HRM,8.0,0,0
,78584652,HRM,4.0,0,0
,92776329,HRM,2.0,0,0
,16754794,HRM,3.0,0,0
,90546048,HRM,1.0,0,0
,35698613,HRM,2.0,0,0
,98549266,HRM,1.0,0,0
,71090210,RSR,2.0,0,0
,98692755,RSR,2.0,0,0
,08461682,RSR,6.0,0,0
,81464977,RSR,2.0,0,0
,72392311,RSR,1.0,0,0
,99643076,RSR,2.0,0,0
,78441315,RSR,2.0,0,0
,78584652,RSR,3.0,0,0
,92776329,RSR,3.0,0,0
,16754794,RSR,6.0,0,0
,90546048,RSR,6.0,0,0
,35698613,RSR,1.0,0,0
,98549266,RSR,1.0,0,0
,71090210,OCC,2.0,0,0
,98692755,OCC,2.0,0,0
,08461682,OCC,4.0,0,0
,81464977,OCC,2.0,0,0
,72392311,OCC,6.0,0,0
,99643076,OCC,1.0,0,0
,78441315,OCC,3.0,0,0
,78584652,OCC,10.0,1,0
,92776329,OCC,4.0,0,0
,16754794,OCC,1.0,0,0
,90546048,OCC,4.0,0,0
,35698613,OCC,5.0,0,0
,98549266,OCC,4.0,0,0
,71090210,NIE,1.0,0,0
,98692755,NIE,1.0,0,0
,08461682,NIE,2.0,0,0
,81464977,NIE,4.0,0,0
,72392311,NIE,2.0,0,0
,99643076,NIE,2.0,0,0
,78441315,NIE,6.0,0,0
,78584652,NIE,7.0,0,0
,92776329,NIE,4.0,0,0
,16754794,NIE,3.0,0,0
,90546048,NIE,7.0,0,0
,35698613,NIE,8.0,0,0
,98549266,NIE,5.0,0,0
,71090210,YKL,9.0,0,0
,98692755,YKL,5.0,0,0
,08461682,YKL,3.0,0,0
,81464977,YKL,6.0,0,0
,72392311,YKL,3.0,0,0
,99643076,YKL,3.0,0,0
,78441315,YKL,10.0,1,0
,78584652,YKL,1.0,0,0
,92776329,YKL,1.0,0,0
,16754794,YKL,4.0,0,0
,90546048,YKL,3.0,0,0
,35698613,YKL,2.0,0,0
,98549266,YKL,2.5,1,0
,71090210,POL,3.0,0,0
,98692755,POL,4.0,0,0
,08461682,POL,6.0,0,0
,81464977,POL,1.0,0,0
,72392311,POL,6.0,0,0
,99643076,POL,4.0,0,0
,78441315,POL,10.0,1,0
,78584652,POL,2.0,0,0
,92776329,POL,2.0,0,0
,16754794,POL,10.0,1,0
,90546048,POL,1.0,0,0
,35698613,POL,4.0,0,0
,98549266,POL,3.0,0,0
,71090210,AKA,4.0,0,0
,98692755,AKA,3.0,0,0
,08461682,AKA,4.0,0,0
,81464977,AKA,3.0,0,0
,72392311,AKA,4.0,0,0
,99643076,AKA,6.0,0,0
,78441315,AKA,1.0,0,0
