ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
75434237,57320994,RMR,1.0,0,0
61744408,26004031,RMR,7.0,0,0
29208688,42163611,RMR,7.0,0,0
71125588,89201045,RMR,1.0,0,0
42297640,58341710,RMR,3.0,0,0
22009550,96203296,RMR,7.0,0,0
20004040,84008404,RMR,7.0,0,0
39285761,49413214,RMR,7.0,0,0
82518297,16680302,RMR,2.0,0,0
95287516,52939239,RMR,7.0,0,0
17060631,54968361,RMR,7.0,0,0
19584436,19690214,RMR,1.0,0,0
54368784,23395546,RMR,1.0,0,0
73637000,63182620,RMR,1.0,0,0
44460245,89470602,RMR,7.0,0,0
25306596,99812860,RMR,7.0,0,0
75033832,94980224,RMR,7.0,0,0
01498163,67730039,RMR,1.0,0,0
45669380,52332534,RMR,1.0,0,0
75972258,57304906,RMR,2.0,0,0
80478822,28957878,RMR,7.0,0,0
12150730,09395757,RMR,7.0,0,0
80663062,62504747,RMR,7.0,0,0
09018229,31929099,RMR,5.0,0,0
21120357,65728667,RMR,6.0,0,0
53595142,65874786,RMR,7.0,0,0
11809392,57320994,TZR,7.0,0,0
90248387,26004031,TZR,7.0,0,0
69312776,42163611,TZR,2.0,0,0
15523857,89201045,TZR,7.0,0,0
32838862,58341710,TZR,1.0,0,0
15280302,96203296,TZR,7.0,0,0
02259101,84008404,TZR,2.0,0,0
31869591,49413214,TZR,1.0,0,0
49808016,16680302,TZR,3.0,0,0
51591561,52939239,TZR,7.0,0,0
31773528,54968361,TZR,7.0,0,0
14461998,19690214,TZR,7.0,0,0
22315325,23395546,TZR,2.0,0,0
58706587,63182620,TZR,7.0,0,0
10235145,89470602,TZR,2.0,0,0
67443643,99812860,TZR,1.0,0,0
09704045,94980224,TZR,5.0,0,0
93150025,67730039,TZR,7.0,0,0
99436691,52332534,TZR,6.0,0,0
16015759,57304906,TZR,1.0,0,0
91654671,28957878,TZR,7.0,0,0
67991064,09395757,TZR,7.0,0,0
15178060,62504747,TZR,7.0,0,0
73055521,31929099,TZR,7.0,0,0
16355905,65728667,TZR,2.0,0,0
41787520,65874786,TZR,7.0,0,0
12052322,57320994,YCS,7.0,0,0
95072108,26004031,YCS,7.0,0,0
38652609,42163611,YCS,7.0,0,0
78738683,89201045,YCS,6.0,0,0
45969268,58341710,YCS,2.0,0,0
