ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,98784130,PGR,5.0,0,0
,96963062,PGR,5.0,0,0
,07367295,PGR,1.0,0,0
,45730985,PGR,4.0,0,0
,02884984,PGR,2.0,0,0
,77746840,PGR,1.0,0,0
,55845574,PGR,1.0,0,0
,49699340,PGR,3.0,0,0
,93636816,PGR,1.0,0,0
,18270010,PGR,1.0,0,0
,73424024,PGR,1.0,0,0
,27925577,PGR,2.0,0,0
,98784130,INP,4.0,0,0
,96963062,INP,1.0,0,0
,07367295,INP,2.0,0,0
,45730985,INP,2.0,0,0
,02884984,INP,1.0,0,0
,77746840,INP,8.0,0,0
,55845574,INP,3.0,0,0
,49699340,INP,1.0,0,0
,93636816,INP,4.0,0,0
,18270010,INP,7.0,0,0
,73424024,INP,3.0,0,0
,27925577,INP,1.0,0,0
,98784130,HRM,5.0,0,0
,96963062,HRM,4.0,0,0
,07367295,HRM,1.0,0,0
,45730985,HRM,1.0,0,0
,02884984,HRM,3.0,0,0
,77746840,HRM,1.0,0,0
,55845574,HRM,2.0,0,0
,49699340,HRM,5.0,0,0
,93636816,HRM,5.0,0,0
,18270010,HRM,4.0,0,0
,73424024,HRM,1.0,0,0
,27925577,HRM,1.0,0,0
,98784130,LAM,2.0,0,0
,96963062,LAM,3.0,0,0
,07367295,LAM,5.0,0,0
,45730985,LAM,1.0,0,0
,02884984,LAM,1.0,0,0
,77746840,LAM,6.0,0,0
,55845574,LAM,2.0,0,0
,49699340,LAM,2.0,0,0
,93636816,LAM,3.0,0,0
,18270010,LAM,5.0,0,0
,73424024,LAM,5.0,0,0
,27925577,LAM,4.0,0,0
,98784130,AMW,1.0,0,0
,96963062,AMW,1.0,0,0
,07367295,AMW,4.0,0,0
,45730985,AMW,3.0,0,0
,02884984,AMW,5.0,0,0
,77746840,AMW,4.0,0,0
,55845574,AMW,7.0,0,0
,49699340,AMW,2.0,0,0
,93636816,AMW,6.0,0,0
,18270010,AMW,1.0,0,0
,73424024,AMW,2.0,0,0
,27925577,AMW,6.0,0,0
,98784130,YCY,1.0,0,0
,96963062,YCY,2.0,0,0
,07367295,YCY,5.0,0,0
,45730985,YCY,7.0,0,0
,02884984,YCY,4.0,0,0
,77746840,YCY,2.0,0,0
,55845574,YCY,3.0,0,0
,49699340,YCY,4.0,0,0
,93636816,YCY,1.0,0,0
,18270010,YCY,2.0,0,0
,73424024,YCY,6.0,0,0
,27925577,YCY,7.0,0,0
