ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,45458248,YCS,7.0,0,0
,52154487,YCS,1.0,0,0
,66135623,YCS,1.0,0,0
,72495350,YCS,2.0,0,0
,93099157,YCS,7.0,0,0
,81945846,YCS,1.0,0,0
,94399313,YCS,2.0,0,0
,94305207,YCS,7.0,0,0
,78246807,YCS,3.0,0,0
,08110448,YCS,7.0,0,0
,46378358,YCS,1.0,0,0
,80349071,YCS,1.0,0,0
,25586262,YCS,3.0,0,0
,10328088,YCS,7.0,0,0
,14285096,YCS,3.0,0,0
,68052636,YCS,1.0,0,0
,31530972,YCS,7.0,0,0
,94640189,YCS,1.0,0,0
,86338101,YCS,7.0,0,0
,81549904,YCS,2.0,0,0
,06417530,YCS,6.0,0,0
,77611172,YCS,6.0,0,0
,71391786,YCS,7.0,0,0
,87352033,YCS,6.0,0,0
,45458248,OKZ,1.0,0,0
,52154487,OKZ,2.0,0,0
,66135623,OKZ,7.0,0,0
,72495350,OKZ,7.0,0,0
,93099157,OKZ,1.0,0,0
,81945846,OKZ,6.0,0,0
,94399313,OKZ,1.0,0,0
,94305207,OKZ,1.0,0,0
,78246807,OKZ,7.0,0,0
,08110448,OKZ,2.0,0,0
,46378358,OKZ,2.0,0,0
,80349071,OKZ,7.0,0,0
,25586262,OKZ,7.0,0,0
,10328088,OKZ,1.0,0,0
,14285096,OKZ,4.0,0,0
,68052636,OKZ,4.0,0,0
,31530972,OKZ,3.0,0,0
,94640189,OKZ,7.0,0,0
,86338101,OKZ,4.0,0,0
,81549904,OKZ,3.0,0,0
,06417530,OKZ,7.0,0,0
,77611172,OKZ,7.0,0,0
,71391786,OKZ,2.0,0,0
,87352033,OKZ,3.0,0,0
,45458248,MOS,7.0,1,0
,52154487,MOS,3.0,0,0
,66135623,MOS,7.0,0,0
,72495350,MOS,3.0,0,0
,93099157,MOS,7.0,0,0
,81945846,MOS,2.0,0,0
,94399313,MOS,4.0,0,0
,94305207,MOS,3.0,0,0
,78246807,MOS,7.0,0,0
,08110448,MOS,1.0,0,0
,46378358,MOS,2.0,0,0
,80349071,MOS,7.0,0,0
,25586262,MOS,1.0,0,0
,10328088,MOS,7.0,0,0
,14285096,MOS,1.0,0,0
,68052636,MOS,3.0,0,0
,31530972,MOS,5.0,0,0
,94640189,MOS,7.0,0,0
,86338101,MOS,3.0,0,0
,81549904,MOS,1.0,0,0
,06417530,MOS,7.0,0,0
,77611172,MOS,1.0,0,0
,71391786,MOS,7.0,0,0
,87352033,MOS,1.0,0,0
,45458248,JKKP,2.0,0,0
,52154487,JKKP,7.0,0,0
,66135623,JKKP,4.0,0,0
,72495350,JKKP,5.0,0,0
,93099157,JKKP,7.0,0,0
,81945846,JKKP,3.0,0,0
,94399313,JKKP,7.0,0,0
,94305207,JKKP,2.0,0,0
,78246807,JKKP,1.0,0,0
,08110448,JKKP,5.0,0,0
,46378358,JKKP,7.0,0,0
,80349071,JKKP,2.0,0,0
