ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
01314881,70478674,JKKP,1.0,0,0
85103196,10571389,JKKP,1.0,0,0
57117117,98025517,JKKP,7.0,0,0
60221446,35364892,JKKP,1.0,0,0
50445066,93678929,JKKP,7.0,0,0
55759265,08189601,JKKP,1.0,0,0
60337788,01540936,JKKP,1.0,0,0
65240216,45095437,JKKP,3.0,0,0
76405855,98986949,JKKP,7.0,0,0
50561880,85147964,JKKP,1.0,0,0
30072398,81881367,JKKP,1.0,0,0
72975995,93311407,JKKP,7.0,0,0
30094470,74825434,JKKP,3.0,0,0
73237680,91448818,JKKP,7.0,0,0
56128408,54220153,JKKP,2.0,0,0
15284604,23314882,JKKP,3.0,0,0
03078974,84244892,JKKP,5.0,0,0
54769588,23851549,JKKP,7.0,0,0
56325994,66045383,JKKP,2.0,0,0
18097112,95919733,JKKP,1.0,0,0
91287075,26694370,JKKP,7.0,0,0
55156477,91601677,JKKP,1.0,0,0
75871168,31010092,JKKP,7.0,0,0
50022827,70723126,JKKP,1.0,0,0
23027119,98151844,JKKP,1.0,0,0
60293784,65365821,JKKP,2.0,0,0
24016941,32258025,JKKP,7.0,0,0
39216257,70478674,TZR,2.0,0,0
36857461,10571389,TZR,7.0,0,0
80327294,98025517,TZR,7.0,1,0
42524213,35364892,TZR,7.0,0,0
11575640,93678929,TZR,3.0,0,0
85916667,08189601,TZR,3.0,0,0
07799839,01540936,TZR,7.0,0,0
42344167,45095437,TZR,2.0,0,0
22829080,98986949,TZR,2.0,0,0
23249558,85147964,TZR,3.0,0,0
91347266,81881367,TZR,7.0,0,0
84471755,93311407,TZR,2.0,0,0
79673003,74825434,TZR,7.0,0,0
00185398,91448818,TZR,1.0,0,0
16297014,54220153,TZR,3.0,0,0
92727624,23314882,TZR,7.0,0,0
78270220,84244892,TZR,3.0,0,0
73250979,23851549,TZR,4.0,0,0
29480048,66045383,TZR,1.0,0,0
70135053,95919733,TZR,7.0,0,0
30182730,26694370,TZR,3.0,0,0
09470077,91601677,TZR,7.0,0,0
08190415,31010092,TZR,1.0,0,0
14917891,70723126,TZR,2.0,0,0
67062212,98151844,TZR,7.0,0,0
70389104,65365821,TZR,4.0,0,0
42419147,32258025,TZR,4.0,0,0
32404848,70478674,MOS,3.0,0,0
36218725,10571389,MOS,7.0,0,0
45598026,98025517,MOS,3.0,0,0
34926844,35364892,MOS,2.0,0,0
95647720,93678929,MOS,7.0,0,0
08760596,08189601,MOS,2.0,0,0
17628486,01540936,MOS,7.0,0,0
70099284,45095437,MOS,1.0,0,0
12371546,98986949,MOS,3.0,0,0
84179579,85147964,MOS,2.0,0,0
16834839,81881367,MOS,7.0,0,0
83769813,93311407,MOS,5.0,0,0
70227625,74825434,MOS,6.0,0,0
21646835,91448818,MOS,7.0,0,0
26597135,54220153,MOS,5.0,0,0
31271066,23314882,MOS,7.0,0,0
24411508,84244892,MOS,2.0,0,0
05696869,23851549,MOS,3.0,0,0
72460065,66045383,MOS,3.0,0,0
37408774,95919733,MOS,7.0,0,0
52671810,26694370,MOS,2.0,0,0
45799280,91601677,MOS,3.0,0,0
31837646,31010092,MOS,7.0,0,0
82176572,70723126,MOS,4.0,0,0
71437899,98151844,MOS,7.0,0,0
12343074,65365821,MOS,1.0,0,0
86700919,32258025,MOS,2.0,0,0
70150715,70478674,OKZ,7.0,0,0
