ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
,45095088,ONB,1.0,0,0
,70307628,ONB,1.0,0,0
,67837975,ONB,9.0,0,0
,56100586,ONB,1.0,0,0
,52247218,ONB,2.0,0,0
,14878837,ONB,9.0,0,0
,17411409,ONB,1.0,0,0
,58099105,ONB,1.0,0,0
,58549010,ONB,9.0,0,0
,78026289,ONB,1.0,0,0
,25956435,ONB,1.0,0,0
,83503996,ONB,9.0,0,0
,46460625,ONB,1.0,0,0
,34757995,ONB,2.0,0,0
,09044993,ONB,9.0,0,0
,45729581,ONB,2.0,0,0
,47113663,ONB,2.0,0,0
,08930074,ONB,9.0,0,0
,43505297,ONB,1.0,0,0
,08455028,ONB,5.0,0,0
,17926643,ONB,9.0,0,0
,45095088,MEC,9.0,0,0
,70307628,MEC,3.0,0,0
,67837975,MEC,1.0,0,0
,56100586,MEC,9.0,0,0
,52247218,MEC,3.0,0,0
,14878837,MEC,4.0,0,0
,17411409,MEC,9.0,0,0
,58099105,MEC,2.0,0,0
,58549010,MEC,1.0,0,0
,78026289,MEC,9.0,0,0
,25956435,MEC,2.0,0,0
,83503996,MEC,1.0,0,0
,46460625,MEC,9.0,0,0
,34757995,MEC,6.0,0,0
,09044993,MEC,1.0,0,0
,45729581,MEC,9.0,0,0
,47113663,MEC,1.0,0,0
,08930074,MEC,2.0,0,0
,43505297,MEC,9.0,0,0
,08455028,MEC,3.0,0,0
,17926643,MEC,8.0,0,0
,45095088,BSA,2.0,0,0
,70307628,BSA,9.0,0,0
,67837975,BSA,4.0,0,0
,56100586,BSA,4.0,0,0
,52247218,BSA,9.0,0,0
,14878837,BSA,5.0,0,0
,17411409,BSA,3.0,0,0
,58099105,BSA,9.0,0,0
,58549010,BSA,4.0,0,0
,78026289,BSA,2.0,0,0
,25956435,BSA,9.0,0,0
,83503996,BSA,2.0,0,0
,46460625,BSA,2.0,0,0
,34757995,BSA,9.0,0,0
,09044993,BSA,4.0,0,0
,45729581,BSA,1.0,0,0
,47113663,BSA,9.0,0,0
,08930074,BSA,4.0,0,0
,43505297,BSA,2.0,0,0
,08455028,BSA,9.0,0,0
,17926643,BSA,1.0,0,0
,45095088,NSZ,9.0,0,0
,70307628,NSZ,2.0,0,0
,67837975,NSZ,2.0,0,0
,56100586,NSZ,9.0,0,0
,52247218,NSZ,4.0,0,0
,14878837,NSZ,3.0,0,0
,17411409,NSZ,9.0,0,0
,58099105,NSZ,3.0,0,0
,58549010,NSZ,2.0,0,0
,78026289,NSZ,9.0,0,0
,25956435,NSZ,3.0,0,0
,83503996,NSZ,3.0,0,0
,46460625,NSZ,9.0,0,0
,34757995,NSZ,4.0,0,0
,09044993,NSZ,3.0,0,0
,45729581,NSZ,9.0,0,0
,47113663,NSZ,3.0,0,0
,08930074,NSZ,3.0,0,0
,43505297,NSZ,9.0,0,0
