ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
79280842,14841181,YKS,2.0,0,0
29713757,41858754,YKS,2.0,0,0
84242074,47938599,YKS,7.0,1,0
10284649,03854130,YKS,7.0,0,0
14464307,39103887,YKS,1.0,0,0
25847523,52133740,YKS,1.0,0,0
24071670,66655720,YKS,3.0,0,0
35113769,07383424,YKS,7.0,0,0
07615914,75550871,YKS,1.0,0,0
26940120,29449120,YKS,1.0,0,0
24076876,44660925,YKS,1.0,0,0
13030808,38354687,YKS,7.0,0,0
38424666,02046722,YKS,1.0,0,0
46621193,00526343,YKS,1.0,0,0
24181283,12139533,YKS,1.0,0,0
38768766,24594770,YKS,7.0,0,0
69207823,14841181,JKW,4.0,0,0
43808646,41858754,JKW,4.0,0,0
83117146,47938599,JKW,3.0,0,0
90834319,03854130,JKW,7.0,0,0
45876287,39103887,JKW,2.0,0,0
59186686,52133740,JKW,7.0,0,0
42600888,66655720,JKW,1.0,0,0
40848228,07383424,JKW,1.0,0,0
14066603,75550871,JKW,2.0,0,0
14510991,29449120,JKW,2.0,0,0
81567470,44660925,JKW,2.0,0,0
98340224,38354687,JKW,7.0,0,0
73773973,02046722,JKW,2.0,0,0
82223670,00526343,JKW,7.0,0,0
27636483,12139533,JKW,5.0,0,0
37859015,24594770,JKW,1.0,0,0
39571868,14841181,GOR,7.0,0,0
53445597,41858754,GOR,1.0,0,0
51196633,47938599,GOR,1.0,0,0
56515363,03854130,GOR,1.0,0,0
00520577,39103887,GOR,7.0,0,0
33985016,52133740,GOR,7.0,1,0
50471308,66655720,GOR,5.0,0,0
43583907,07383424,GOR,3.0,0,0
33309137,75550871,GOR,7.0,0,0
66173624,29449120,GOR,3.0,0,0
85956339,44660925,GOR,3.0,0,0
45717506,38354687,GOR,4.0,0,0
09876717,02046722,GOR,7.0,0,0
70791332,00526343,GOR,5.0,0,0
65885376,12139533,GOR,3.0,0,0
77073437,24594770,GOR,3.0,0,0
54008448,14841181,JKM,7.0,0,0
24098738,41858754,JKM,6.0,0,0
31407274,47938599,JKM,5.0,0,0
37536395,03854130,JKM,3.0,0,0
11356775,39103887,JKM,7.0,0,0
73196907,52133740,JKM,7.0,1,0
74714736,66655720,JKM,2.0,0,0
69835284,07383424,JKM,4.0,0,0
19381596,75550871,JKM,7.0,0,0
55573444,29449120,JKM,4.0,0,0
54141496,44660925,JKM,5.0,0,0
35108499,38354687,JKM,2.0,0,0
18007795,02046722,JKM,7.0,0,0
08125166,00526343,JKM,3.0,0,0
27903056,12139533,JKM,2.0,0,0
85471566,24594770,JKM,2.0,0,0
35069849,14841181,YCS,3.0,0,0
16295207,41858754,YCS,7.0,0,0
47527192,47938599,YCS,2.0,0,0
70404410,03854130,YCS,4.0,0,0
29326317,39103887,YCS,3.0,0,0
22525726,52133740,YCS,2.0,0,0
33549080,66655720,YCS,7.0,0,0
11273372,07383424,YCS,5.0,0,0
67160606,75550871,YCS,7.0,1,0
49780559,29449120,YCS,7.0,0,0
66870927,44660925,YCS,4.0,0,0
34803068,38354687,YCS,3.0,0,0
64260852,02046722,YCS,4.0,0,0
88784575,00526343,YCS,4.0,0,0
13153475,12139533,YCS,7.0,0,0
05209642,24594770,YCS,6.0,0,0
47496172,14841181,MUKZ,1.0,0,0
07505823,41858754,MUKZ,3.0,0,0
92872658,47938599,MUKZ,7.0,0,0
11537629,03854130,MUKZ,7.0,1,0
01205100,39103887,MUKZ,4.0,0,0
23767398,52133740,MUKZ,4.0,0,0
86320843,66655720,MUKZ,6.0,0,0
01313125,07383424,MUKZ,7.0,0,0
66216044,75550871,MUKZ,3.0,0,0
06085400,29449120,MUKZ,5.0,0,0
87682087,44660925,MUKZ,7.0,0,0
39587472,38354687,MUKZ,1.0,0,0
84651042,02046722,MUKZ,7.0,1,0
79626674,00526343,MUKZ,2.0,0,0
03256703,12139533,MUKZ,6.0,0,0
00064229,24594770,MUKZ,7.0,0,0
39571868,14841181,GOR,6.0,0,0
53445597,41858754,GOR,7.0,0,0
51196633,47938599,GOR,4.0,0,0
56515363,03854130,GOR,2.0,0,0
00520577,39103887,GOR,6.0,0,0
33985016,52133740,GOR,7.0,0,0
50471308,66655720,GOR,4.0,0,0
43583907,07383424,GOR,2.0,0,0
33309137,75550871,GOR,4.0,0,0
66173624,29449120,GOR,7.0,0,0
85956339,44660925,GOR,6.0,0,0
45717506,38354687,GOR,5.0,0,0
09876717,02046722,GOR,5.0,0,0
70791332,00526343,GOR,7.0,0,0
65885376,12139533,GOR,4.0,0,0
77073437,24594770,GOR,5.0,0,0
68398007,14841181,DZY,5.0,0,0
93212530,41858754,DZY,5.0,0,0
95508749,47938599,DZY,7.0,0,0
89150326,03854130,DZY,5.0,0,0
80270430,39103887,DZY,5.0,0,0
28182118,52133740,DZY,3.0,0,0
15466113,66655720,DZY,7.0,0,0
14241055,07383424,DZY,6.0,0,0
42195315,75550871,DZY,5.0,0,0
81025406,29449120,DZY,6.0,0,0
42298259,44660925,DZY,7.0,0,0
26590943,38354687,DZY,6.0,0,0
93481371,02046722,DZY,3.0,0,0
94657591,00526343,DZY,6.0,0,0
17562003,12139533,DZY,7.0,0,0
17019384,24594770,DZY,4.0,0,0
