ID_miejsca,ID_wyscigu,Skrot,Zajete_miejsce,Kary,Numer_lodki
532129558,2023221,POG,3.0,0,0
532229558,2023222,POG,5.0,0,0
532329558,2023223,POG,3.0,0,0
532429558,2023224,POG,1.0,0,0
532529558,2023225,POG,2.0,0,0
532629558,2023226,POG,2.0,0,0
532729558,2023227,POG,1.0,0,0
532829558,2023228,POG,6.0,0,0
532929558,2023229,POG,3.0,0,0
522029558,20232210,POG,1.0,0,0
522129558,20232211,POG,4.0,0,0
522229558,20232212,POG,6.0,0,0
532118382,2023221,YKS,8.0,0,0
532218382,2023222,YKS,3.0,0,0
532318382,2023223,YKS,7.0,0,0
532418382,2023224,YKS,4.0,0,0
532518382,2023225,YKS,6.0,0,0
532618382,2023226,YKS,3.0,0,0
532718382,2023227,YKS,1.0,0,0
532818382,2023228,YKS,3.0,0,0
532918382,2023229,YKS,1.0,0,0
522018382,20232210,YKS,3.0,0,0
522118382,20232211,YKS,3.0,0,0
522218382,20232212,YKS,2.0,0,0
532111523,2023221,HRM,1.0,0,0
532211523,2023222,HRM,2.0,0,0
532311523,2023223,HRM,4.0,0,0
532411523,2023224,HRM,3.0,0,0
532511523,2023225,HRM,3.0,0,0
532611523,2023226,HRM,4.0,0,0
532711523,2023227,HRM,8.0,0,0
532811523,2023228,HRM,6.0,0,0
532911523,2023229,HRM,2.0,0,0
522011523,20232210,HRM,1.0,0,0
522111523,20232211,HRM,7.0,0,0
522211523,20232212,HRM,8.0,0,0
532183666,2023221,YCG,7.0,0,0
532283666,2023222,YCG,1.0,0,0
532383666,2023223,YCG,1.0,0,0
532483666,2023224,YCG,5.0,0,0
532583666,2023225,YCG,7.0,0,0
532683666,2023226,YCG,6.0,0,0
532783666,2023227,YCG,2.0,0,0
532883666,2023228,YCG,2.0,0,0
532983666,2023229,YCG,1.0,0,0
522083666,20232210,YCG,2.0,0,0
522183666,20232211,YCG,6.0,0,0
522283666,20232212,YCG,10.0,1,0
532143215,2023221,NSO,6.0,0,0
532243215,2023222,NSO,1.0,0,0
532343215,2023223,NSO,9.0,0,0
532443215,2023224,NSO,7.0,0,0
532543215,2023225,NSO,4.0,0,0
532643215,2023226,NSO,2.0,0,0
532743215,2023227,NSO,4.0,0,0
532843215,2023228,NSO,1.0,0,0
532943215,2023229,NSO,6.0,0,0
522043215,20232210,NSO,4.0,0,0
522143215,20232211,NSO,6.0,0,0
522243215,20232212,NSO,2.0,0,0
532195746,2023221,YCS,4.0,0,0
532295746,2023222,YCS,2.0,0,0
532395746,2023223,YCS,4.0,0,0
532495746,2023224,YCS,1.0,0,0
532595746,2023225,YCS,5.0,0,0
532695746,2023226,YCS,9.0,0,0
532795746,2023227,YCS,2.0,0,0
532895746,2023228,YCS,7.0,0,0
532995746,2023229,YCS,5.0,0,0
522095746,20232210,YCS,4.0,0,0
522195746,20232211,YCS,5.0,0,0
522295746,20232212,YCS,4.0,0,0
532172748,2023221,LEG,4.0,0,0
532272748,2023222,LEG,10.0,1,0
532372748,2023223,LEG,2.0,0,0
532472748,2023224,LEG,3.0,0,0
532572748,2023225,LEG,2.0,0,0
532672748,2023226,LEG,7.0,0,0
532772748,2023227,LEG,7.0,0,0
532872748,2023228,LEG,4.0,0,0
532972748,2023229,LEG,2.0,0,0
522072748,20232210,LEG,7.0,0,0
522172748,20232211,LEG,5.0,0,0
522272748,20232212,LEG,3.0,0,0
532116187,2023221,WAT,2.0,0,0
532216187,2023222,WAT,10.0,1,0
532316187,2023223,WAT,2.0,0,0
532416187,2023224,WAT,2.0,0,0
532516187,2023225,WAT,1.0,0,0
532616187,2023226,WAT,1.0,0,0
532716187,2023227,WAT,4.0,0,0
532816187,2023228,WAT,8.0,0,0
532916187,2023229,WAT,7.0,0,0
522016187,20232210,WAT,9.0,0,0
522116187,20232211,WAT,1.0,0,0
522216187,20232212,WAT,7.0,0,0
532196038,2023221,RSR,3.0,0,0
532296038,2023222,RSR,7.0,0,0
532396038,2023223,RSR,7.0,0,0
532496038,2023224,RSR,6.0,0,0
532596038,2023225,RSR,1.0,0,0
532696038,2023226,RSR,9.0,0,0
532796038,2023227,RSR,3.0,0,0
532896038,2023228,RSR,8.0,0,0
532996038,2023229,RSR,7.0,0,0
522096038,20232210,RSR,5.0,0,0
522196038,20232211,RSR,2.0,0,0
522296038,20232212,RSR,1.0,0,0
532185732,2023221,YKP,1.0,0,0
532285732,2023222,YKP,8.0,0,0
532385732,2023223,YKP,1.0,0,0
532485732,2023224,YKP,5.0,0,0
532585732,2023225,YKP,3.0,0,0
532685732,2023226,YKP,10.0,1,0
532785732,2023227,YKP,8.0,0,0
532885732,2023228,YKP,5.0,0,0
532985732,2023229,YKP,9.0,0,0
522085732,20232210,YKP,5.0,0,0
522185732,20232211,YKP,8.0,0,0
522285732,20232212,YKP,1.0,0,0
532148743,2023221,YKL,5.0,0,0
532248743,2023222,YKL,6.0,0,0
532348743,2023223,YKL,3.0,0,0
532448743,2023224,YKL,7.0,0,0
532548743,2023225,YKL,8.0,0,0
532648743,2023226,YKL,8.0,0,0
532748743,2023227,YKL,5.0,0,0
532848743,2023228,YKL,2.0,0,0
532948743,2023229,YKL,3.0,0,0
522048743,20232210,YKL,2.0,0,0
522148743,20232211,YKL,7.0,0,0
522248743,20232212,YKL,4.0,0,0
532182721,2023221,WRO,5.0,0,0
532282721,2023222,WRO,6.0,0,0
532382721,2023223,WRO,6.0,0,0
532482721,2023224,WRO,4.0,0,0
532582721,2023225,WRO,6.0,0,0
532682721,2023226,WRO,1.0,0,0
532782721,2023227,WRO,6.0,0,0
532882721,2023228,WRO,9.0,0,0
532982721,2023229,WRO,4.0,0,0
522082721,20232210,WRO,8.0,0,0
522182721,20232211,WRO,1.0,0,0
